elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 17.2 Mpa - national avg, A1-A3 q_PC","concrete, 17.2 Mpa - national avg, A1-A3 q_electricity","concrete, 17.2 Mpa - national avg, A1-A3 q_NG","concrete, 17.2 Mpa - national avg, A1-A3 plc_boolean","concrete, 17.2 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,Portland limestone cement production q_electricity,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Southern Appalachia, BIT, Underground",209.68718952127384,4.606607488467217,-0.14878832118407315,0.0,0.0,0.14409965061804517,0.11779819251063389,0.06947505119945448,0.07586882958533431,0.10005677130645985,0.1219584532732671,228.1299,0.6226019016917992,0.10580890544715019,9.823696639005487e-06,6.458583799430518,229.9289,234.6076,229.5
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Southern Appalachia, BIT, Underground",222.67159887722428,3.8447821055599873,0.8336805643371661,0.0,0.0,0.14293674442659637,0.12425395506596132,0.05779574748343701,0.06468009342985359,0.08546690538916994,0.1139874239347352,237.1076,0.6926290516428765,0.1103950859828487,9.13861916866426e-06,9.947079383163866,239.0049,243.4533,238.4382
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Southern Appalachia, BIT, Underground",203.1544406777312,3.6511874047051927,0.7998000966258341,0.0,0.0,0.17750908381785568,0.10914431586331824,0.07113422814849936,0.07127675167145324,0.11246622173177025,0.1555035564446256,242.4158,0.7688051648524388,0.11171004118152883,9.728544208858816e-06,10.4988296741607,244.5151,249.7236,243.9418
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Southern Appalachia, BIT, Underground",209.7199707889598,4.01338171801746,-0.024707180159995845,0.0,0.0,0.1415523835519403,0.11632897072104174,0.07159921427244272,0.05905742557066673,0.09427440919878943,0.15615679497672463,222.6842,0.6057847822585365,0.10380473118513778,9.177707044498904e-06,6.641651162439591,224.4277,228.8682,223.9934
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Southern Appalachia, BIT, Underground",220.13476541143956,3.887591424941126,1.5987477793465699,1.0,0.0,0.12357034739301347,0.10484104563002263,0.06773191084087649,0.06656312899322615,0.10195753736296581,0.15113016957339015,432.4594,1.3150402493394433,0.14578667974767465,1.2212542139728251e-05,18.051414884075964,435.9218,445.2093,435.109
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Southern Appalachia, BIT, Underground",223.06462338410836,4.462711752266133,1.3734685048125643,1.0,0.0,0.14706174235530015,0.09935455475084853,0.07064087463964391,0.06974635222179237,0.10798977936497224,0.1492167947331585,442.6294,1.3504546304907874,0.14624161771272526,1.2535872868248735e-05,17.72001273738114,446.2044,456.0258,445.4154
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Southern Appalachia, BIT, Underground",200.93687320633452,3.791656444067024,-0.05244845985800162,0.0,0.0,0.14459594633891365,0.10181405799256468,0.06603857767144142,0.0653850402333114,0.10985182103580995,0.19591434280295553,225.3056,0.6466954805259602,0.10311176064432225,9.143925555817517e-06,6.8739661631824855,227.1578,232.0413,226.7279
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Southern Appalachia, BIT, Underground",210.25464929890848,4.287819766285663,1.5934185481184036,0.0,0.0,0.12774737460400704,0.09759102670304695,0.07101080305742494,0.06717095352095762,0.10308206845703517,0.12071814735297726,249.9282,0.8341591238661659,0.11649362105338186,9.507728629312185e-06,13.369801005589641,252.1302,257.2279,251.4411
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Southern Appalachia, BIT, Underground",200.39894553654432,3.78095211795478,-0.8395118378105203,0.0,0.0,0.12428836827503317,0.10841427990802861,0.05644441672450222,0.0675600185275887,0.10001134623060524,0.14106919850626695,206.9052,0.5101884674321461,0.095954553217578,8.801005671970649e-06,3.3570073946067973,208.4677,212.8,208.1672
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Southern Appalachia, BIT, Underground",218.73436156025707,4.077287912781275,0.49291437234996804,0.0,0.0,0.11777877112881968,0.10695732460819474,0.07004776972799696,0.06033250069274768,0.08251879325987863,0.19525034436360275,227.0779,0.6311587050032506,0.10750213271529367,9.120360847935187e-06,8.391608713062856,228.8435,233.0289,228.3319
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Surface",203.78448201074926,4.070206245226249,0.9434109197307371,0.0,0.0,0.08273696997381486,0.12594542699820757,0.06880609366556771,0.06764430993135402,0.10201552392545106,0.15916871680738143,242.0371,0.7831280634874449,0.12266798902155132,1.1354551727671416e-05,11.297118550930056,243.0834,244.5374,242.3487
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Surface",217.02304270193463,4.523733677641347,2.4612125885768505,0.0,0.0,0.12623717642993337,0.11289280697269173,0.0707292622567332,0.0701710563466048,0.10357235132992762,0.12151125597766357,281.2963,1.0192970140577464,0.1368171920893147,1.189646661087695e-05,18.03582464306896,282.7307,284.6032,281.7338
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Surface",211.88476588986703,3.870359357173571,1.211417351172759,0.0,0.0,0.14559023721826703,0.08266411493573918,0.07908891662334026,0.06415011720285513,0.10315062681528363,0.20025813590847447,262.4966,0.8631427714469834,0.1262218224082758,1.153296491485052e-05,13.04158652631699,263.6562,265.3113,262.8593
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Surface",209.58242889733452,4.817159261538251,-0.21367857561709258,0.0,0.0,0.1537052975451778,0.10204112366240736,0.06522726316439671,0.05787530037490436,0.09879918889688288,0.1426150278961826,238.5716,0.6691451902531513,0.11241177946014856,1.0687460546337643e-05,7.166591182045399,239.4018,240.774,238.8446
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Surface",197.22699464916,3.711511793449136,1.909748407082104,0.0,0.0,0.13164410152104136,0.10029198450288926,0.0587035991687266,0.06253054584285297,0.10766051759874265,0.13875906750993658,254.3252,0.9103980797718056,0.1253398052023415,1.0568454077863463e-05,15.342684631853338,255.5838,257.2651,254.7094
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Surface",203.55732557185814,4.077836900137649,0.46072698872991863,1.0,0.0,0.10847268893288849,0.08968124086060172,0.07170420446830253,0.06675727523173813,0.09079923010507687,0.07439313501954911,397.9946,1.1262730987177627,0.1458697056212072,1.3743105987556912e-05,13.604477962850417,399.1868,401.304,398.3366
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Surface",204.3052364840052,3.931715639384721,1.5252767214028662,0.0,0.0,0.1568583280881385,0.11790890396859825,0.07721838422334376,0.06546745850087572,0.09869148495275208,0.09327857817462226,259.5783,0.8687999239250825,0.12878355587542267,1.1781082337429465e-05,14.057662182013985,260.8115,262.4861,259.9721
