elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 27.6 Mpa - national avg, A1-A3 total_cementitious","concrete, 27.6 Mpa - national avg, A1-A3 q_electricity","concrete, 27.6 Mpa - national avg, A1-A3 q_NG","concrete, 27.6 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 27.6 Mpa - national avg, A1-A3 plc_boolean","concrete, 27.6 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",335.5717970138716,4.5761486504904685,0.6392432617007613,0.3,0.0,0.0,0.11172625244583892,0.14931011352840792,0.10394248144487571,0.06664848343044186,0.07050227668998921,0.10098435501552624,0.0,269.2548,0.8200183304651532,0.1210614469607218,1.6233996699482857e-05,10.997108759333784,270.325,271.7342,269.4055
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",354.16785057173274,3.7359541122176383,0.7310221427388086,0.0,0.0,0.0,0.0847271793935194,0.1581113769523907,0.10448190052349066,0.0631885015200977,0.07054310078189555,0.12198644433543454,0.0,391.8756,1.2534615993822078,0.13881374906809163,1.7234928734418226e-05,15.002162042726908,393.1874,395.1276,391.9709
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",332.1110658811391,3.8223757190506733,1.2375942673094027,0.1,0.0,0.0,0.15135602404129386,0.15549936874941522,0.11558376976253404,0.06281929588460772,0.06571776466780564,0.09810532275398844,0.0,340.732,1.0419327062138262,0.1332800545611761,1.668125605807675e-05,15.004230417197979,342.1313,343.8582,340.9451
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Illinois Basin, BIT, Processing",288.25815585467177,3.790051772131133,0.04274314334282092,0.0,0.0,0.0,0.15769769745152298,0.17029065014180572,0.09817019517290096,0.062298054223790554,0.08181590280862716,0.08766890893185869,0.0,297.6603,0.8310889307086035,0.12417105814693775,1.6093037544720418e-05,10.039844152849035,299.0522,300.9494,298.0083
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Illinois Basin, BIT, Processing",314.4393029021457,4.340393053461715,1.2062067616364895,0.5,0.0,0.0,0.0858553493069284,0.13470431168691463,0.10233835078258638,0.06702836688341705,0.0625333981933347,0.08163962166825087,0.0,188.5259,0.6452664988736606,0.11346304264281375,1.502027881692722e-05,11.443548679308313,189.7257,190.9737,188.796
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Illinois Basin, BIT, Processing",320.98886186115976,3.7607512401991317,1.1129213543071979,0.2,0.0,0.0,0.1268125136274718,0.1825604749089669,0.10073410076046076,0.061489553492308266,0.06790852434003204,0.0950065960102556,0.0,283.9308,0.9131154280124407,0.12677616246946244,1.575832577086979e-05,13.700509840507346,285.4862,287.3203,284.2876
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Illinois Basin, BIT, Processing",314.0751817477115,4.123222524508791,1.3456705428066618,0.3,0.0,0.0,0.1051437213031586,0.14430726841746705,0.11413837314384703,0.06813464479846439,0.05850033542180829,0.0987980287807137,0.0,254.5024,0.8667688844007251,0.12338979975761581,1.5499636993950227e-05,13.863348215517684,255.9869,257.6509,254.8293
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Illinois Basin, BIT, Processing",328.0872303960229,4.07875802407169,1.8989892033176594,0.3,0.0,0.0,0.15762447083438727,0.154089875652726,0.11294039159940492,0.06300709146596077,0.0634751972247532,0.09891809192951036,0.0,277.145,0.9704167491051188,0.1298266563385373,1.5808759415503537e-05,16.542348662041636,278.9209,280.8053,277.5639
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Illinois Basin, BIT, Processing",342.5833931056454,4.5865863666236635,0.6058324837172557,0.2,0.0,0.0,0.10996038576429973,0.11643864154750079,0.12054274361623846,0.07052299538801421,0.06499955535321214,0.09600314529180955,0.0,293.9553,0.9037875172816341,0.1278377690655972,1.639330838019906e-05,12.231806815047083,295.4003,297.2506,294.2749
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Illinois Basin, BIT, Processing",333.0503830169835,3.632290004137919,0.8909066873901188,0.1,0.0,0.0,0.11268761617481528,0.15966609646693697,0.11294522836552554,0.06606381185238669,0.06583299599891097,0.09184997033217482,0.0,314.5133,0.9656660894503772,0.13153869778431354,1.622157350001682e-05,13.597029382299574,316.0897,318.0449,314.8686
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Illinois Basin, BIT, Processing",341.03292293242794,3.810431802683091,0.7771156197756479,0.2,0.0,0.0,0.14373785176245668,0.08192676666609874,0.11517543871718734,0.06942209061825916,0.07464674640290572,0.11505643181858664,0.0,316.6565,1.0411425498743605,0.13213648671360476,1.6946258411161054e-05,14.015528698523013,318.3074,320.4195,317.0208
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Illinois Basin, BIT, Processing",359.1068002313961,4.4211417900504095,1.186482978588696,0.2,0.0,0.0,0.12556648344105883,0.10643422250063062,0.1169747411461976,0.07720999540140715,0.06910399486552918,0.08860677723390172,0.0,310.3508,0.9698139846749487,0.13535005988098975,1.6922174014474337e-05,14.680833649404796,312.0152,313.9776,310.7366
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Illinois Basin, BIT, Processing",368.13004750850484,4.447208764174335,-0.33470819942811236,0.2,0.0,0.0,0.13604249425888684,0.12176643652855497,0.09746256056098096,0.0666838698183302,0.0609296372096545,0.10784666061449537,0.0,313.5963,0.9168396564300338,0.1238186883976619,1.632518875132034e-05,9.588940500717005,314.9409,316.9551,313.8964
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",341.6880348204738,4.781772211969331,1.2864909185313558,0.1,0.0,0.0,0.17026987613213146,0.13335335033708928,0.11677074404749212,0.06549020462060155,0.0672525811701979,0.08382978759568452,0.0,325.1786,0.9671200901827408,0.14453716744847042,1.768360502285467e-05,15.136186356216673,326.745,328.6199,325.5072
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",313.03174120709195,4.6353329614261405,2.053492879264315,0.3,1.0,0.0,0.11906805439915241,0.17052019124593815,0.11520358121682522,0.07303836829290895,0.06398033373831045,0.10470748216063294,0.0,255.8011,0.921049382374066,0.1348240958463501,1.6854236090261976e-05,16.656116102939478,257.3876,259.0286,256.1255
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",364.5427677700272,4.158932323451471,1.521232838450002,0.0,0.0,0.0,0.1416476223202526,0.1139779924297078,0.11599112426623996,0.06364796255338852,0.06442987302174485,0.07432580630987809,0.0,360.5016,1.0305924867313256,0.1519846155590502,1.783306124480766e-05,16.38999465846716,362.1594,364.1143,360.8456
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",325.15997282504765,4.489126011528211,0.5166309168345398,0.4,0.0,0.0,0.13585045622090422,0.09701874313699294,0.09303616733006706,0.06978422691872921,0.0638479851513869,0.1078467311116757,0.0,232.0907,0.7346501383898323,0.12326502882381721,1.678452262603071e-05,10.123234549174082,233.1571,234.5597,232.2749
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",312.9397662973464,3.791953284812318,1.3546558574861394,0.1,0.0,0.0,0.13833987730807426,0.10091270111454498,0.10816566938317898,0.06382220119539578,0.07095599365496606,0.10795888623422638,0.0,319.6861,1.048430306887736,0.141862224883924,1.7550927757692563e-05,15.574000558433424,321.1781,323.0168,319.9354
