elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 34.5 Mpa - national avg, A1-A3 total_cementitious","concrete, 34.5 Mpa - national avg, A1-A3 q_electricity","concrete, 34.5 Mpa - national avg, A1-A3 q_NG","concrete, 34.5 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 34.5 Mpa - national avg, A1-A3 plc_boolean","concrete, 34.5 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",409.2998432,3.930261625,0.195223636,0,0,0,0.105230229,0.127406764,0.112953775,0.072334473,0.069189823,0.087605085,0,336.1751,0.932215879,0.131275865,1.72802E-05,10.94767729,337.209,338.7413,336.28
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",440.5963027,3.988771915,0.14168603,0.4,0,0,0.088006084,0.060546554,0.124448848,0.069330586,0.062576773,0.070150484,0,334.2894,0.842931698,0.132017361,1.71601E-05,10.03565966,335.2806,336.7307,334.4129
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",454.8370931,4.176867391,1.782251411,0.5,0,0,0.14706237,0.098693963,0.118707633,0.069483373,0.071751018,0.105046114,0,420.285,1.367330675,0.153042423,1.86127E-05,19.7931153,421.9726,424.0116,420.4922
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",414.7983969,4.222550442,-0.526542869,0,1,0,0.127073321,0.107511153,0.115963995,0.064980194,0.067469683,0.093936045,0,311.5788,0.840815663,0.122820349,1.69116E-05,8.224675234,312.4008,313.8271,311.6359
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",477.5938259,4.26248412,0.225638443,0.5,0,0,0.187139486,0.180723923,0.111886324,0.077751977,0.066272369,0.090371782,0,413.6525,1.149495312,0.144690141,1.88019E-05,13.75139294,415.0073,416.9436,413.8363
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",424.6497081,4.08392691,1.773874185,0.1,1,0,0.190513599,0.17378012,0.102824879,0.069992388,0.06817125,0.100845431,0,370.8276,1.216828959,0.143998246,1.7824E-05,18.72326425,372.4823,374.361,371.0807
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",385.3887194,4.585949754,1.176284122,0.4,0,0,0.116548366,0.109653692,0.102519201,0.066035993,0.073175072,0.086582038,0,332.2851,1.000734078,0.134322087,1.68933E-05,14.42503231,333.5871,335.1726,332.467
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",452.7769403,3.291358791,1.723032222,0,0,0,0.081732245,0.107196768,0.120915211,0.069962562,0.077329071,0.088783303,0,382.3637,1.186876963,0.149080825,1.81679E-05,17.62849092,383.8462,385.6155,382.5395
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",421.9307684,4.58286587,-0.361893193,0.3,0,0,0.131257448,0.09958159,0.106891664,0.056998151,0.065515124,0.094154215,0,349.5573,0.94923613,0.127893697,1.69764E-05,9.619170222,350.5088,352.0947,349.6348
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Underground",427.1782234,3.964888938,2.232424145,0.1,0,0,0.151570672,0.168551882,0.129942326,0.069608809,0.069339222,0.097952445,0,402.5271,1.317690168,0.16162176,1.95311E-05,21.02897487,404.8258,407.3915,403.0557
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Underground",387.9461418,4.229724481,1.574373888,0.3,0,0,0.129520702,0.134047184,0.111521301,0.069692676,0.063476585,0.070301199,0,330.2114,0.960125737,0.144889794,1.79026E-05,15.66380272,332.0029,333.9872,330.6501
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Underground",402.5304729,4.567112773,1.639887443,0.1,0,0,0.133208367,0.178308868,0.091342793,0.066738355,0.070386362,0.083333797,0,354.7125,1.080385648,0.14830526,1.81666E-05,16.95585381,356.6345,358.8169,355.1672
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Underground",362.1815149,4.225827229,1.580845978,0.4,1,0,0.164472556,0.117415538,0.09764769,0.059932379,0.069047807,0.068884723,0,286.0822,0.860013509,0.135026102,1.68861E-05,14.75083627,287.7269,289.4808,286.4849
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Underground",407.0907832,3.296794742,2.315876304,0,0,0,0.133077997,0.077677427,0.109611831,0.066633735,0.062332535,0.102819736,0,385.1515,1.297542956,0.155369286,1.84782E-05,20.77756743,387.3671,389.824,385.6441
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Underground",441.0275528,3.951304047,1.415418102,0.2,0,0,0.130716332,0.112629716,0.114537886,0.069705051,0.0682687,0.122887571,0,424.514,1.418440287,0.158539308,1.97035E-05,19.27343861,426.6886,429.4373,424.9656
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Underground",434.6783585,4.442932719,0.548670664,0.3,0,0,0.142400246,0.13609605,0.107352961,0.072988649,0.064954962,0.098970049,0,384.9445,1.134985887,0.148520038,1.90632E-05,14.41396287,386.7554,389.1513,385.357
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Underground",405.0926224,4.432426481,1.603092044,0.5,1,0,0.142346101,0.088092547,0.10369983,0.062282104,0.071114298,0.115154597,0,350.2442,1.193052213,0.144925158,1.81149E-05,17.54418318,352.1267,354.3768,350.6298
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Underground",420.9574562,4.035575025,0.454326634,0.5,0,0,0.151185418,0.143400601,0.119551173,0.06196113,0.065736225,0.10173118,0,376.9643,1.117295439,0.145444156,1.8735E-05,13.97790901,378.7425,381.113,377.3709
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Underground",453.6672093,4.456955539,1.746595266,0,0,0,0.140969564,0.194194381,0.11673824,0.070041557,0.06455509,0.078741265,0,391.3593,1.161406955,0.157769596,1.91155E-05,18.3040582,393.4459,395.8126,391.8621
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, SUB, Surface",414.786996,4.062082957,1.086508922,0.1,0,0,0.140101537,0.103859405,0.113538222,0.073640542,0.064419356,0.097908097,0,368.7941,1.131071338,0.138849194,1.75667E-05,15.48279589,370.2314,372.0673,368.9956
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, SUB, Surface",418.3059835,4.079060327,0.667840151,0.5,0,0,0.104589235,0.132984231,0.106207726,0.068220647,0.06305871,0.079788109,0,337.5819,0.937228227,0.132133111,1.68153E-05,12.38328019,338.7825,340.3745,337.7573
