elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 17.2 MPa - national avg, A1-A3 total_cementitious","concrete, 17.2 MPa - national avg, A1-A3 pct_scm","concrete, 17.2 MPa - national avg, A1-A3 pct_scm_flyash","concrete, 17.2 MPa - national avg, A1-A3 q_electricity","concrete, 17.2 MPa - national avg, A1-A3 q_NG","concrete, 17.2 MPa - national avg, A1-A3 plc_boolean","concrete, 17.2 MPa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Surface",252.3995944034211,0.4,0.0,4.659441170209385,-0.13958138005461496,0.0,0.0,0.17425072681533965,0.1627125318747856,0.10107100448978124,0.06060975867521197,0.06898070206135881,0.08503735321863759,193.7954,0.5347401431387908,0.12197837589109209,1.3680206213744906e-05,6.618341587809065,194.7113,195.9992,194.1434
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Surface",267.7920424934978,0.1,1.0,3.960102646446988,-0.3704214881012028,0.0,0.0,0.18055186311170213,0.11213246663933438,0.10869185753053533,0.064688654931724,0.06812888119302973,0.10122951469860171,266.6347,0.7269962945225896,0.11825275266511187,1.1110717723482528e-05,7.0251612966431045,267.5379,269.2957,266.9855
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Surface",256.18459461685336,0.0,0.5,4.194121202324294,0.27507334035994835,0.0,0.0,0.12093564879932595,0.12190106225280017,0.12627286809201257,0.06361247160939423,0.06800551117973928,0.09174985893412513,274.0683,0.7757328233224291,0.1243648228665148,1.1339440337040115e-05,9.28040491654028,275.0736,276.7686,274.4213
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Surface",261.12660178386943,0.4,1.0,3.682153639095285,-0.1395032193887752,0.0,0.0,0.14673551332376286,0.0970981843545215,0.12000046234270627,0.07475467613961118,0.06295317030561724,0.0730304239299052,174.3414,0.44359589975776414,0.10521683485534565,9.872059236996411e-06,5.003165753528219,175.1208,176.227,174.6512
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Surface",263.2209729735189,0.4,1.0,4.367789444635062,1.4313537049392957,0.0,0.0,0.1292437192141143,0.16373972227202555,0.11882605125904853,0.07036691760028493,0.07064752219937297,0.08263391158024923,198.9829,0.6599598073683076,0.11791118336173818,1.0227129810821139e-05,11.496265452805057,200.107,201.508,199.3809
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Surface",265.34083021368343,0.3,1.0,4.298564726355125,1.5980678468800023,0.0,0.0,0.09927871132792186,0.1457099708894168,0.10898366130180234,0.06657791785308648,0.07172824867740395,0.09249547040532081,226.5853,0.7673798949950066,0.12291878727422553,1.0479819012851334e-05,12.906890786953483,227.7607,229.2932,226.9753
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Surface",259.64188881483375,0.4,0.5,4.149201689946557,0.6755836810004271,0.0,0.0,0.09550722024753558,0.1594352643021964,0.11742140282303856,0.066440018925428,0.05792395606943772,0.1060099308369067,201.1536,0.6593098721057498,0.1191290621733868,1.1621260590173866e-05,9.54820851263623,202.1357,203.4552,201.4713
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Surface",247.1020988980354,0.4,0.5,4.080567480174917,-0.33214955628509635,1.0,0.0,0.11772661618358816,0.1279700686394687,0.09993560980028432,0.07253612741548401,0.06680779625062871,0.09386630327156019,169.4406,0.46776860095269424,0.1103027470184498,1.1690062041547193e-05,5.055126798946304,170.2112,171.2973,169.7235
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Surface",255.3372849789487,0.0,0.0,4.580524031865314,1.1076235942063508,0.0,0.0,0.11246305723952446,0.18402436483809156,0.11888688037887056,0.07054477093769178,0.06510491075723927,0.10047132813521474,289.5374,0.9152010042733323,0.13118825658097846,1.1524523041864726e-05,12.913470044270728,290.7217,292.5952,289.9265
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",262.4075874356235,0.3,1.0,4.590881326285955,0.42942116752233794,0.0,0.0,0.13108533132086572,0.15886597889499976,0.11880406444518538,0.0674001934229899,0.06810536674498613,0.12849075685839803,228.9111,0.7576196214831376,0.11520116863495744,1.0519396761550992e-05,9.737596956313306,229.8183,231.2547,229.1727
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",270.84825318992523,0.5,1.0,4.388157526373663,0.9844471678157716,0.0,0.0,0.1224833506174865,0.14034007691556022,0.1365620132947153,0.0687292840798828,0.05363082371265823,0.09945370485117992,173.84,0.5890058785478035,0.10734486422373929,9.072634285261513e-06,9.667781716822335,174.7769,175.9271,174.1452
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",255.30015831235335,0.3,0.5,4.51706568040819,0.17656268718356927,0.0,0.0,0.12734403307472072,0.14577366693131535,0.1288710179983675,0.06493680849495292,0.0759937021820454,0.10167706147934573,214.5162,0.6415528560169441,0.11983478714925541,1.2190351019987747e-05,8.315471969083667,215.4154,216.7059,214.8027
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",263.41517236019394,0.2,0.0,3.9975245946525595,1.3083220029882336,0.0,0.0,0.1727796597296102,0.17147738022090414,0.11913166589756859,0.07348705097480626,0.07215002369528413,0.10566352897920939,265.9398,0.886401531156009,0.13677025812701518,1.3476976584881028e-05,14.25752541168247,267.1869,268.9598,266.3418
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",267.1216075879783,0.5,0.0,3.811280173289846,0.7550372688434134,0.0,0.0,0.12927962513280805,0.09636968895995668,0.10448645877147003,0.05645171217267604,0.06706837215951963,0.07832380054158124,183.6317,0.5812693832024836,0.12884911155142892,1.4410467783747667e-05,10.02553663037971,184.687,185.8578,183.9837
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",254.5917237418012,0.0,0.0,4.029844112939128,1.1708822468580302,0.0,0.0,0.1607829811974389,0.10731983197797179,0.11052731007212079,0.06824735451814003,0.06482180479211624,0.09049190623320565,280.1951,0.8626351529260576,0.1285511169912192,1.1048900595588901e-05,13.373977645277463,281.3759,283.1542,280.593
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",264.6923987134354,0.5,0.5,3.9778720027202867,0.34171630212323945,0.0,0.0,0.14369255627380753,0.14694316608568236,0.10055408767027922,0.07148080570168695,0.05894183303815596,0.09652814167210204,174.8645,0.5427061424779003,0.11517250491133406,1.1878893034924542e-05,7.970999306929644,175.7562,176.8706,175.1621
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",247.0110763452234,0.3,0.5,4.2788253376919405,-0.5765566639185943,0.0,0.0,0.12594946655228395,0.11523899370325906,0.11625720116427676,0.06408724609198882,0.05938231153695078,0.10197509557181554,195.5852,0.5294701786699392,0.10885129344855254,1.1029385238863154e-05,5.023472654243781,196.2802,197.3826,195.8099
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",254.94349500262476,0.0,1.0,3.6423408236568826,0.27060993499208474,0.0,0.0,0.1565133724941202,0.11059351861495206,0.09283509528226219,0.06164290102980161,0.059265307745229145,0.10850952307607496,279.1303,0.8436022478085541,0.1199369151825833,1.0403835452201501e-05,10.44533485654747,280.0903,281.7898,279.4306
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",253.94407454773324,0.4,1.0,5.106266008652357,1.6396349566822388,0.0,0.0,0.14611786840330268,0.13703176277432505,0.10432225034818676,0.06306920560430591,0.0646440395439031,0.09227940440919541,195.863,0.6882550423377974,0.11490873271888177,9.400237376757978e-06,12.645927332133194,196.9831,198.3444,196.237
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - New York Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, WC, Underground",272.4355427962129,0.5,0.5,4.219526329106968,1.629727194845499,0.0,0.0,0.09988846096939932,0.13290406940404403,0.1103730568315798,0.07315086482720344,0.06551063258676933,0.08781418554664538,186.623,0.663548860398136,0.1171193172228236,1.0985710315232007e-05,12.492356938391465,188.0497,190.2896,187.3127
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - New York Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, WC, Underground",269.92637988780155,0.0,0.0,3.838272490545261,2.370971026643504,0.0,0.0,0.15269271169134951,0.16208236972275172,0.09424940337282593,0.06031925138677298,0.07509942299681231,0.09977304629289176,312.5875,1.066629918220102,0.12948943682761757,9.759641155062386e-06,18.070503077822483,314.6637,318.9304,313.764
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - New York Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, WC, Underground",255.99964207981196,0.5,1.0,4.481704820204194,1.1238571406882414,0.0,0.0,0.07401293915915666,0.14207736032770937,0.1008192809048902,0.07854352831208218,0.07148809490248849,0.10537640898167906,169.621,0.5932588485373682,0.10187075215811132,8.47325092994975e-06,9.793822688136922,170.8885,173.1327,170.2859
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - New York Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, WC, Underground",253.89689140347525,0.2,0.0,3.972866593486964,0.7556250720933997,0.0,0.0,0.16670743029316507,0.15549905742043474,0.10914527954989926,0.06693072725805202,0.07879076067060796,0.08860524196882237,236.1465,0.7092185894729647,0.11915212318499838,1.1346501616795836e-05,10.519041455162077,237.6309,240.5649,236.9841
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - New York Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, WC, Underground",237.0634961020644,0.1,0.0,4.177495804388348,0.7263041694960138,0.0,0.0,0.1097072119704448,0.14700805493932953,0.11448869862052619,0.0723407971403605,0.0654644798129124,0.07984071149755384,229.1035,0.6622592017586845,0.11300984633202676,9.95673538535604e-06,9.688272035769526,230.4973,233.2305,229.89
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - New York Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, WC, Underground",266.6292929573048,0.3,0.0,4.3131074003893195,0.607224407396083,0.0,0.0,0.1393273877909027,0.160785424177243,0.10581380148006833,0.07830189126126316,0.06505047184348078,0.09319420759460564,225.5411,0.6866271609870815,0.12039212768746968,1.221461947876496e-05,9.993944530108246,226.9818,229.7934,226.3434
