elec120V_cmu_plant,natgas_cmu_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,elec_medV_forExClay,heat_forExClay,"CMU, light-weight, A1-A3 q_cement",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,expanded clay production q_elec,expanded clay production kiln_temp,expanded clay production kiln_e_base,expanded clay production kiln_e_internals,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",191.06041480347676,0.16989795194184268,0.10672751622628454,0.11511650021862378,0.0698811873936916,0.06213034657474887,0.08987037662060046,0.03479317742773119,1098.8475932061915,0.9495335598003524,0.0002906330457683004,584.8895,2.503775036432354,0.7276745939459828,7.32944659688918e-05,24.246525295820813,591.7043,600.8334,590.1641
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",193.86088849940364,0.10436852207502235,0.1388350812850302,0.1072312450159004,0.06325595656817083,0.06872534371221849,0.10962386872536792,0.02534806121343878,1119.859981191376,0.5873120969112282,0.08690603754317529,717.6222,3.4156779358294966,0.8023262014630452,0.00010541771065854533,29.430391435625722,724.7372,734.255,723.0303
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",180.68545141483477,0.16295794623968085,0.15344877572624652,0.1252324502014399,0.05648153727848731,0.0643767806456199,0.08925375048965961,0.022965794362847323,1084.9356091246734,0.8071449376174619,0.20809558305666215,544.005,2.3255818096327547,0.7132924790925714,6.797909411516643e-05,22.692879686565718,550.6909,559.5271,549.1904
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",191.52226366768403,0.171705777422846,0.11781815294786947,0.10708246170137534,0.06976423357050797,0.0654405046309459,0.10526060146751232,0.02207263175910109,1171.705350563478,0.7967236179198478,0.17593861324784177,595.5772,2.6266876149225538,0.7345180042356874,7.629574934136527e-05,24.806633867933023,602.3818,611.496,600.8145
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Fort Worth,"coal extraction and processing - Northern Appalachia, WC, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",180.79478567946992,0.13313011486333062,0.11025621790767998,0.1105056509652471,0.05833623986388726,0.06157037589650359,0.10199021606162738,0.017284198847430748,1137.325465979483,0.7802602142379476,0.13114148850720878,717.881,4.038228578356871,1.6568771714543153,1.5570623011413775e-05,39.140477367906634,731.4043,747.6113,728.4132
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Fort Worth,"coal extraction and processing - Northern Appalachia, WC, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",210.7002824562476,0.12545546341958844,0.16053736387123707,0.1267687986301606,0.052924370429798445,0.057031363579032615,0.09977753047584188,0.021313712568495773,1155.7832929845833,0.798670239018008,0.20345794701474806,710.3329,3.8174071695355165,1.5645506524956976,1.5529540289894895e-05,37.44502728105279,723.3413,739.3279,720.4851
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Fort Worth,"coal extraction and processing - Northern Appalachia, WC, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",176.58545054540542,0.1460395556165067,0.17889890374836737,0.10964086551747916,0.06795971691472294,0.05978908090390337,0.09566396361979601,0.025130511899564105,1159.5525619857854,0.6452648423100942,0.09614135811022462,831.9296,4.93234031818127,1.9621005671790106,1.7237294007926807e-05,46.7334951214678,847.4695,865.6043,843.9791
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Fort Worth,"coal extraction and processing - Northern Appalachia, WC, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",202.06524498273092,0.10956283752199561,0.10616669370310747,0.11265317403712882,0.07184856596201337,0.05039125149565493,0.11271052697742324,0.01652588134183553,1101.753566280838,0.7413233534423387,0.025080501936403366,800.4836,4.595730047266061,1.8161075552213237,1.6770200256919707e-05,43.789933819781886,815.165,832.8635,811.8922
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Fort Worth,"coal extraction and processing - Northern Appalachia, WC, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",199.20089805535403,0.13496287067804869,0.14138150215922035,0.1038760942499786,0.069809580394597,0.06567444588666282,0.10229333927236134,0.020961603683913886,1204.4520426077386,0.5301965033636126,0.06760627504114788,1012.169,6.2669826684301,2.38701817778376,1.9845735661375127e-05,57.89824316853687,1030.5903,1051.805,1026.3827
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Fort Worth,"coal extraction and processing - Northern Appalachia, WC, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",204.44144087461427,0.11685724754066525,0.14560388914500996,0.11664681741907701,0.062265685487265014,0.07489208683291895,0.08306570492043398,0.01600124517446998,1131.716543153628,0.9231483763820417,0.17256994026733485,644.6024,3.3702988418769184,1.444453523056116,1.4701764917968215e-05,33.59930236413413,656.6783,671.3276,654.0366
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Fort Worth,"coal extraction and processing - Northern Appalachia, WC, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",206.59580665872534,0.09497654524648924,0.1579639854125836,0.09255481912055424,0.06112334546090393,0.06560008004089685,0.11546106801141302,0.03220676527468621,1152.8836983048936,0.8979006272261644,0.07249747922690027,731.9597,3.977597285915241,1.5971361191785824,1.5678340421972022e-05,38.761506086911155,745.2929,761.9242,742.3754
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Fort Worth,"coal extraction and processing - Northern Appalachia, WC, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",186.3544390121908,0.1397563731653415,0.15310094942709712,0.10594271749061344,0.0653156996718451,0.07384870066174444,0.09270595373513481,0.03470215963484013,1220.5231523352077,0.6905147652736849,0.04462290426465111,865.9407,5.1214439646280585,2.019211125743651,1.7787302070091984e-05,48.453875047014996,881.9149,900.6115,878.3245
