elec120V_cmu_plant,natgas_cmu_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,elec_medV_forExClay,heat,"CMU, light-weight, A1-A3 q_cement",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Central Interior, BIT, Underground",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"heat, from natural gas, in industrial boiler",202.23806071541532,0.20846795120263667,0.10188959853260274,0.09635456938710933,0.06654767540718866,0.060627526673500964,0.09197152553252787,0.0,354.6976,0.9047853718325576,0.5822044889313557,1.0293507488568716e-05,14.836833587029414,361.5541,372.1783,360.3288
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Central Interior, BIT, Underground",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"heat, from natural gas, in industrial boiler",202.76193987275778,0.15045487013236805,0.1302102390439801,0.11343716572126833,0.07057164484526496,0.06780380530054834,0.11194087045376439,0.0,361.7235,0.9794589078772101,0.5836926334270942,1.0618994329583762e-05,15.28481435445009,368.6234,379.4773,367.3762
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Central Interior, BIT, Underground",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"heat, from natural gas, in industrial boiler",177.9464411888529,0.13902363926932795,0.13816072341143487,0.11287158575891545,0.06372002210382378,0.07305416110966287,0.1068847782514407,0.0,332.954,0.8899216247896,0.5793699600737323,1.0198253837918658e-05,14.367967991159812,339.7523,350.2466,338.5365
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Central Interior, BIT, Underground",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"heat, from natural gas, in industrial boiler",196.13596466116806,0.16846042067997224,0.12441399769840186,0.09386372690788541,0.06267173539265469,0.07381286375140018,0.08793509930389903,0.0,341.6575,0.8657615757573133,0.5807533328904435,1.0183456772720304e-05,14.339022206615889,348.4594,358.8938,347.2458
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Central Interior, BIT, Underground",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"heat, from natural gas, in industrial boiler",194.02861798319174,0.146457718891301,0.14862908152725393,0.12085320191304492,0.06856336883505673,0.05881037838914248,0.09055792501493602,0.0,339.1894,0.8684398116232483,0.580850600174691,1.0273435277351285e-05,14.294334693250406,345.985,356.4064,344.7695
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Central Interior, BIT, Underground",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"heat, from natural gas, in industrial boiler",187.1367724523797,0.13158674462163802,0.060609496042883876,0.11708415090212083,0.06737749058891791,0.06565465231672252,0.08942819395040073,0.0,330.5003,0.845182701637087,0.5796322859388043,1.0167418813742927e-05,14.01562004226357,337.2648,347.5823,336.0575
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Central Interior, BIT, Underground",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"heat, from natural gas, in industrial boiler",189.49145915775838,0.14530376797732744,0.13017155222090165,0.12093334361611785,0.07413406366377429,0.06440848742705872,0.1078263376688366,0.0,345.6646,0.9263004049775172,0.5815218177577647,1.043275639863923e-05,14.762880503351319,352.5069,363.147,351.2768
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Gulf,"coal extraction and processing - Illinois Basin, BIT, Processing",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"heat, from natural gas, in industrial boiler",195.35146419406456,0.1529162654702798,0.13148276684211418,0.1184419109480114,0.05979878145671961,0.07325393887838944,0.08514878034644226,0.0,333.6284,0.8489126368798399,0.5792739032392186,1.0504081204809393e-05,12.83357848235254,339.7473,347.9864,338.4901
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Gulf,"coal extraction and processing - Illinois Basin, BIT, Processing",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"heat, from natural gas, in industrial boiler",169.76783032117635,0.1273366550170282,0.09859420512545009,0.1307797548359492,0.07545106666178976,0.06904980414211129,0.0891987133593518,0.0,311.2009,0.8033847119664911,0.5761086173155678,1.0292347183917905e-05,12.334690214430797,317.2596,325.3144,316.0207
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Gulf,"coal extraction and processing - Illinois Basin, BIT, Processing",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"heat, from natural gas, in industrial boiler",208.63359189333536,0.17435273913205251,0.14467601427276616,0.12340826682295207,0.07122199471752581,0.06771820413530673,0.09571862174730816,0.0,354.9592,0.9299090648537031,0.582448851310494,1.0881236899205286e-05,13.619004751160835,361.138,369.6094,359.8515
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Gulf,"coal extraction and processing - Illinois Basin, BIT, Processing",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"heat, from natural gas, in industrial boiler",181.4721503587946,0.16821031898875183,0.12115695939656469,0.1014805734924293,0.06466622743208354,0.0592232822652992,0.09596282841248945,0.0,328.0462,0.8587187575316475,0.5770961809037446,1.021556586540166e-05,12.844843060386234,334.1554,342.4205,332.9034
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Gulf,"coal extraction and processing - Illinois Basin, BIT, Processing",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"heat, from natural gas, in industrial boiler",187.7129671242283,0.1214243195739826,0.11514935969102913,0.09925989381549064,0.06735186408963569,0.0709700552542904,0.11865664555153509,0.0,342.4353,0.9530318150583428,0.5792733797458004,1.0517976358796984e-05,13.586868994222778,348.5458,356.9106,347.2606
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Gulf,"coal extraction and processing - Illinois Basin, BIT, Processing",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"heat, from natural gas, in industrial boiler",202.97171730545256,0.11498981448736517,0.11496849321293784,0.12968089825704987,0.06698312290686956,0.07182429688368862,0.11358188045262849,0.0,354.3756,0.9776671969691043,0.5823102854012822,1.0930598861022069e-05,13.884332197375535,360.5122,368.9319,359.2104
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Gulf,"coal extraction and processing - Illinois Basin, BIT, Processing",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"heat, from natural gas, in industrial boiler",207.30520747585172,0.14145989052022448,0.07166242246507619,0.10325986859445473,0.07356551288407866,0.06457129198775703,0.08952688956978135,0.0,345.2355,0.8897125120568736,0.5806743789028197,1.057601445353593e-05,13.175851168772265,351.3686,359.6836,350.0974
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Gulf,"coal extraction and processing - Illinois Basin, BIT, Processing",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"heat, from natural gas, in industrial boiler",197.6319868628266,0.15752753874024916,0.11860923331903885,0.10593512261997695,0.07419518370630668,0.07428205056190372,0.09993726486647002,0.0,345.1283,0.9151402939169921,0.5805452794831375,1.0665130456332798e-05,13.40168281367154,351.2721,359.6555,349.9943
