elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 27.6 Mpa - national avg, A1-A3 total_cementitious","concrete, 27.6 Mpa - national avg, A1-A3 q_electricity","concrete, 27.6 Mpa - national avg, A1-A3 q_NG","concrete, 27.6 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 27.6 Mpa - national avg, A1-A3 plc_boolean","concrete, 27.6 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",367.0708644414553,4.352308059673652,1.8683895283827883,0.1,1.0,0.0,0.16060740182653155,0.11661139565394654,0.11130995706072541,0.06508608116844689,0.07326407464792352,0.0884024127898928,0.0,330.9599,1.0851595211062353,0.14105583982659664,1.695892038924482e-05,17.7783590020984,332.6615,334.5116,331.2889
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",349.0501903528388,3.924278644873504,0.6065012848673614,0.4,0.0,0.0,0.15081721539047988,0.128734776921132,0.11402237115045542,0.061060193657094176,0.0687724846470418,0.09499615668461854,0.0,243.5855,0.7687089315476282,0.11947977515805225,1.6056183464037955e-05,11.084390230291978,244.756,246.1858,243.811
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",311.8249934942345,3.5128086660829307,0.34438248921337566,0.4,1.0,0.0,0.189750144726799,0.14319576143060014,0.12079638027945186,0.05912491102583565,0.07927403541415018,0.09029002604721396,0.0,202.3395,0.6278183540588693,0.11203968955079646,1.5705248678229985e-05,9.021872081710002,203.3307,204.552,202.5372
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",312.0854055130732,4.178300680628233,2.5298568040543583,0.5,1.0,0.0,0.15180304793733354,0.1187767093000557,0.10380897719909347,0.07165463843862144,0.0643095301977697,0.07881779530732863,0.0,196.4086,0.7765128915193577,0.1224239198811808,1.5377127709454826e-05,16.612337151927917,197.9201,199.1982,196.7358
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",345.8486519167694,4.42314942699991,2.867183992711589,0.2,1.0,0.0,0.09492577766040411,0.11987343279206734,0.1250594387391573,0.06487885420748637,0.07641166736322788,0.09817139598414763,0.0,309.0618,1.1445801736967933,0.1424407213377533,1.6777570437235488e-05,21.1105029136337,310.9762,312.8207,309.4382
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",340.71893866767925,4.42595752851454,0.3568402131055607,0.4,0.0,0.0,0.15112575038343176,0.10527349081885973,0.12220746284560129,0.07047610630839642,0.06621308184883179,0.11211799921661715,0.0,247.7685,0.8033667996889897,0.1190977289325885,1.6373406648185195e-05,10.658072075471084,248.909,250.4002,247.9716
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",322.5372562854317,3.802401734467253,1.0293431486013014,0.1,0.0,0.0,0.1438753432979452,0.13528575322449443,0.112935482477403,0.05925211458683835,0.06569856584500255,0.09063068001488143,0.0,314.6758,0.9757269942982139,0.13095211695287656,1.6173736460576082e-05,14.219145741170752,316.1256,317.866,314.9521
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",315.21271357975746,4.000221833458827,-0.260355915618791,0.4,0.0,0.0,0.12862892020696526,0.1265023425267032,0.1237756902160286,0.07361311442525825,0.0673890029143471,0.10964380044875667,0.0,220.7406,0.6717715056409274,0.11185704666203222,1.6069793395126153e-05,7.601061628528976,221.6319,222.9502,220.8895
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",314.7978480730477,4.197743529721523,0.10639687117163932,0.0,0.0,0.0,0.14848905478951868,0.09902569697939537,0.13008923076439635,0.07393874088868119,0.06697610091815745,0.09835608749770183,0.0,336.3543,0.9871668561125471,0.1315482780525908,1.7101579401745628e-05,11.795033596203586,337.6545,339.4916,336.5798
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",337.87727890840233,4.382081001505238,-0.22083673046772467,0.3,0.0,0.0,0.1387263540170266,0.156015039782339,0.12334004324643341,0.05683718287305805,0.05853447418112542,0.08742102293344406,0.0,247.8761,0.666481068199406,0.11380776725841016,1.5427344377281513e-05,7.777114677208072,248.6962,249.9115,247.9796
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",323.03756843154923,3.9305081614190156,1.3424468962660954,0.0,0.0,0.0,0.15477414525810335,0.13595759753560235,0.11072295968534268,0.06360912749683269,0.059460591637010896,0.10704234806251761,0.0,363.3279,1.1657976038716065,0.13838073898387104,1.6381972788736328e-05,16.9362735149447,364.8179,366.6262,363.5138
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",307.4102377015793,4.255999291950873,-0.20778580621131637,0.0,0.0,0.0,0.11481075838675928,0.1362685219226933,0.1095256822931819,0.061695384773188235,0.06841468446897905,0.09377643692536065,0.0,310.5198,0.8523648858865795,0.1237810977220179,1.6010019859014363e-05,9.502262642866782,311.448,312.8987,310.6025
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",304.79085279214013,3.9860837893112118,1.097766179261936,0.2,0.0,0.0,0.18693808854864497,0.1250821649578799,0.12299645420169622,0.06189205768105197,0.06090068397226373,0.08405045364340465,0.0,275.0901,0.8301240131067092,0.12458549879561454,1.5621175205228525e-05,13.266064546048971,276.3537,277.766,275.3069
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",310.0894673969414,3.8128523756841926,-0.1984959446870297,0.1,0.0,0.0,0.15618539397854247,0.11692463555873087,0.10829811835720121,0.0649385196515421,0.06886572132398029,0.09913232618277196,0.0,298.2304,0.8342860977405514,0.12200794742884594,1.615315665352134e-05,9.492075847348426,299.1847,300.6347,298.3302
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",331.9754394516085,3.4802514191383827,1.0487397718079536,0.5,0.0,0.0,0.08624371464117936,0.19287276694298988,0.08709002573325161,0.06944416007254177,0.05464379028975272,0.10679636025875633,0.0,205.7899,0.7195358309709967,0.11384260138515533,1.5071079291993068e-05,11.620608283645101,206.8203,207.9671,205.9366
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",326.48544489247166,3.924422822401026,1.1584046488672644,0.5,0.0,0.0,0.15168609368066333,0.13624295883900256,0.12597352507545964,0.07734626599483568,0.06549693820214147,0.0840993327101258,0.0,204.644,0.6745912596603363,0.11780849315442363,1.5904712216620524e-05,11.917165841432116,205.7538,206.9044,204.8418
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",354.5637338823193,3.8268053781395808,1.8944168795652998,0.4,0.0,0.0,0.12696109498093952,0.08941690151407153,0.1263869247384436,0.07167883941621517,0.07287898444990372,0.10829166040792178,0.0,269.4811,0.9669080040390718,0.13218509541529494,1.6772861980673652e-05,16.69501031264162,270.9078,272.3851,269.6944
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",336.125937089712,3.5897292784191004,0.19655812636459746,0.2,0.0,0.0,0.15822300509551973,0.0951230829760873,0.1182342353037256,0.06036014421287365,0.06793748257158683,0.10095711441191488,0.0,296.0328,0.8683470081500335,0.12422519654905012,1.626944061670243e-05,10.949989984777057,297.0889,298.5608,296.1565
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",353.5312891475478,4.067797482909885,0.8206878993910653,0.5,0.0,0.0,0.19144348329001543,0.15997202681313452,0.1211619427641607,0.07387881588385926,0.059616473582531145,0.11343908922951138,0.0,231.6411,0.7742406653363018,0.11858663823517021,1.61203685496408e-05,11.857098563848597,232.7483,234.0448,231.8058
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Surface",319.9219293571541,4.168437996192578,0.48807636479868355,0.3,0.0,0.0,0.1275841400949052,0.13625950209736343,0.12486785202819507,0.07265830755054098,0.06435305540951614,0.07868516406944967,0.0,239.4139,0.7136053338635764,0.1199890991063402,1.578404757977842e-05,10.651072275696112,240.5957,242.0123,239.6714
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Surface",343.8628890526923,3.950784692796141,1.643654818705377,0.0,0.0,0.0,0.11123601948250914,0.15893810171962702,0.12377559901057265,0.06264965659395516,0.05656538922266481,0.09111916689554056,0.0,360.6261,1.1647638884603144,0.14280577355610066,1.6233495214602004e-05,18.174741035520963,362.4366,364.4924,360.9894
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Surface",300.2823537749506,3.7199680035343223,1.2993948847444028,0.1,0.0,0.0,0.12273288360865464,0.17544191328594427,0.1046686847315909,0.06058881088375107,0.06820693655509653,0.08857699597191937,0.0,292.2856,0.945804751782028,0.1297504603481867,1.5570090363210026e-05,15.056700336024702,293.8224,295.5431,292.6068
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Surface",330.3630275732993,3.883990249059845,-0.3148403608472742,0.5,0.0,0.0,0.18211520332391973,0.13761653609888677,0.10542891361566319,0.06887645670654455,0.06615649155397345,0.09504252530697872,0.0,194.1278,0.5699689144439273,0.1078021325578667,1.5484474214578273e-05,7.002488201226832,195.0379,196.2857,194.3297
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Surface",301.3539327434441,4.228172337988718,0.9291955211433978,0.2,0.0,0.0,0.14020403885315913,0.15127825880558687,0.09917626147019405,0.06715403777143093,0.06503971856989277,0.08626102013047413,0.0,264.323,0.8351864613532023,0.12379186351636706,1.545700323946e-05,13.03127127602662,265.7103,267.296,264.6242
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Surface",378.451492794975,4.104143075064861,1.7678977183962368,0.2,0.0,0.0,0.12424982987782052,0.1399626353114493,0.1063554784181938,0.06148232408053779,0.06851260118870202,0.10522543798632181,0.0,344.4444,1.1880137571565863,0.14207707990257812,1.6702747585721796e-05,18.76660644022429,346.285,348.3515,344.805
