elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 27.6 Mpa - national avg, A1-A3 total_cementitious","concrete, 27.6 Mpa - national avg, A1-A3 q_electricity","concrete, 27.6 Mpa - national avg, A1-A3 q_NG","concrete, 27.6 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 27.6 Mpa - national avg, A1-A3 plc_boolean","concrete, 27.6 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",322.6831534,4.756406216,0.986425988,0.1,0,0,0.139944592,0.115741127,0.132366801,0.076434836,0.06400742,0.124137736,0,322.0766,1.102809072,0.143668021,1.84048E-05,15.60378266,323.4908,325.3225,322.2661
"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",363.8404365,4.130295425,-0.840795952,0,0,0,0.144558439,0.159102352,0.099310372,0.058338213,0.065182701,0.075568624,0,286.3951,0.681370816,0.127190566,1.71378E-05,6.661920451,287.2278,288.6638,286.5306
"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",330.783633,3.837439309,0.993774474,0.5,0,0,0.158632501,0.142769099,0.112550252,0.06145815,0.063090622,0.07773731,0,290.4808,0.858535462,0.136932756,1.709E-05,13.55884499,291.8111,293.3849,290.7351
"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",311.8994095,4.100988143,0.238669169,0,1,0,0.174143086,0.129446376,0.117602638,0.072968965,0.066882476,0.087618383,0,252.8211,0.737925626,0.127220262,1.70371E-05,10.11947529,253.8558,255.2474,252.9948
"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",331.7037293,4.616274221,1.466295397,0.3,0,0,0.13721524,0.086304784,0.112693305,0.065924537,0.069383023,0.098345632,0,312.1801,1.030437087,0.144140726,1.78245E-05,16.38442864,313.6748,315.411,312.4276
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Tampa Electric Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Piceance,"coal extraction and processing - Northern Appalachia, WC, Underground",341.8020661,3.980912165,1.08553006,0.5,0,0,0.124189826,0.10055202,0.104680404,0.072935342,0.063511479,0.095608453,0,325.3241,1.005962578,0.142560186,1.78376E-05,15.11433333,328.2071,331.6011,326.3511
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Tampa Electric Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Piceance,"coal extraction and processing - Northern Appalachia, WC, Underground",323.8102879,4.059765232,1.541253119,0.5,0,0,0.104070803,0.113405576,0.10845384,0.054758622,0.063419335,0.083282092,0,298.9168,0.936292783,0.138194106,1.67273E-05,15.5662317,301.5609,304.5194,299.8293
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Tampa Electric Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Piceance,"coal extraction and processing - Northern Appalachia, WC, Underground",321.555545,4.175895347,0.004785893,0.5,0,0,0.129252344,0.139668815,0.111937649,0.07265775,0.062535273,0.100875504,0,301.8818,0.869878355,0.132573407,1.75974E-05,10.69605598,304.4285,307.6736,302.8284
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Tampa Electric Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Piceance,"coal extraction and processing - Northern Appalachia, WC, Underground",381.3306558,4.171519851,0.052013121,0.4,1,0,0.148005264,0.161978892,0.100873316,0.063379046,0.063014189,0.10633091,0,335.3855,0.973995878,0.135382509,1.76601E-05,12.0595753,338.289,341.9595,336.4806
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Tampa Electric Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Piceance,"coal extraction and processing - Northern Appalachia, WC, Underground",337.7353227,3.845055159,1.41039539,0,0,0,0.16403812,0.193798525,0.121585378,0.061476062,0.073758934,0.0997719,0,339.4721,1.079848234,0.146713028,1.8181E-05,16.95259866,342.5846,346.1696,340.5769
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Tampa Electric Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Piceance,"coal extraction and processing - Northern Appalachia, WC, Underground",294.5300623,3.853481965,1.16456435,0.1,0,0,0.142214064,0.143341721,0.116076563,0.074241252,0.068585343,0.111576853,0,306.7609,1.010100343,0.139687909,1.78245E-05,15.32629157,309.654,313.0396,307.7864
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Tampa Electric Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Piceance,"coal extraction and processing - Northern Appalachia, WC, Underground",306.0085308,4.150728781,0.269004227,0.3,0,0,0.101112084,0.118752439,0.106230585,0.070006299,0.069812364,0.082203351,0,272.4575,0.762549381,0.130857724,1.73015E-05,10.40258171,274.6424,277.3433,273.2428
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Tampa Electric Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Piceance,"coal extraction and processing - Northern Appalachia, WC, Underground",303.6555525,3.63751415,0.917714398,0.1,0,0,0.137162783,0.171727407,0.095350306,0.071665545,0.064726575,0.083056668,0,284.8076,0.847102143,0.134374732,1.70731E-05,13.15361139,287.2365,290.0622,285.6636
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Tampa Electric Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Piceance,"coal extraction and processing - Northern Appalachia, WC, Underground",302.8362922,3.995345954,1.000001557,0.5,0,0,0.13900829,0.106345396,0.092233369,0.062659553,0.072633657,0.084829894,0,287.0491,0.864813712,0.134869295,1.70593E-05,13.5488296,289.5295,292.4002,287.9223
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Tampa Electric Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Piceance,"coal extraction and processing - Northern Appalachia, WC, Underground",302.3883028,4.167645865,0.017769909,0.4,0,0,0.179602733,0.168100229,0.119144426,0.067342929,0.061325112,0.106048414,0,299.6842,0.873163055,0.130210423,1.72811E-05,10.88968797,302.2817,305.5633,300.6567
Electricity; at user; consumption mix - Tampa Electric Company - BA,natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",305.8045486,3.888150119,-0.41477208,0.1,0,0,0.148523934,0.135480591,0.105729185,0.070657707,0.059675369,0.095768818,0,267.4618,0.712637381,0.122589369,1.70005E-05,6.816238925,268.4166,269.9508,267.6374
Electricity; at user; consumption mix - Tampa Electric Company - BA,natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",303.7992001,4.624235828,0.666726877,0.2,0,0,0.128658246,0.146963279,0.120047642,0.065892166,0.07272182,0.093456371,0,277.9372,0.824337523,0.132358238,1.75906E-05,10.97063245,279.1705,280.7798,278.1695
Electricity; at user; consumption mix - Tampa Electric Company - BA,natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",353.8147034,4.499082165,2.514811104,0.5,0,0,0.10522063,0.137079143,0.12324295,0.070507905,0.074454566,0.103077977,0,343.6156,1.189117893,0.154836052,1.88181E-05,19.62422746,345.4415,347.4175,343.9358
Electricity; at user; consumption mix - Tampa Electric Company - BA,natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",307.4840539,4.325380223,0.371367069,0.5,0,0,0.161615837,0.163896132,0.092714202,0.068931442,0.05986027,0.084868714,0,271.4588,0.753860034,0.126768785,1.6757E-05,9.541826911,272.6512,274.2441,271.7152
Electricity; at user; consumption mix - Tampa Electric Company - BA,natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",307.0607404,4.344217978,0.030779934,0.5,0,0,0.153879142,0.15070733,0.119717042,0.069269824,0.055929531,0.085079081,0,266.7412,0.713965703,0.124952731,1.68822E-05,8.183582019,267.8229,269.3674,266.9677
