elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 17.2 MPa - national avg, A1-A3 total_cementitious","concrete, 17.2 MPa - national avg, A1-A3 pct_scm","concrete, 17.2 MPa - national avg, A1-A3 pct_scm_flyash","concrete, 17.2 MPa - national avg, A1-A3 q_electricity","concrete, 17.2 MPa - national avg, A1-A3 q_NG","concrete, 17.2 MPa - national avg, A1-A3 plc_boolean","concrete, 17.2 MPa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Uinta,"coal extraction and processing - Powder River Basin, SUB, Surface",272.1142626537777,0.3,1.0,3.7193970362355033,-0.35930449227462213,0.0,0.0,0.158843441313161,0.13318610854214225,0.11696587161514903,0.06152777057586273,0.07159993545208848,0.08970235264978989,197.9739,0.5486820761791369,0.10044436852858732,8.694511007239858e-06,6.515162366990466,198.7123,199.9049,198.2372
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Uinta,"coal extraction and processing - Powder River Basin, SUB, Surface",252.47578940914983,0.5,0.5,4.136805368340159,-0.052355858665634414,0.0,0.0,0.11145829106728324,0.1576955697394709,0.1018822437142544,0.07137822758437215,0.07405289500462259,0.08766572767947123,155.549,0.47517819480788326,0.1059579847149005,1.0861305626193517e-05,6.853868741975107,156.3304,157.2692,155.806
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Uinta,"coal extraction and processing - Powder River Basin, SUB, Surface",250.1130818083094,0.1,0.5,4.6046840331237355,0.9634104557419456,0.0,0.0,0.1191353404810202,0.12893983048578392,0.09600147352218467,0.07309184218505624,0.06442102320784754,0.08756912596954385,241.8929,0.771552621967944,0.116353391273351,9.643421734731914e-06,12.425804301302996,242.9558,244.4517,242.2357
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Uinta,"coal extraction and processing - Powder River Basin, SUB, Surface",258.06699966149944,0.0,0.5,4.5247057991314374,0.8830334551770981,0.0,0.0,0.16803950918800284,0.0769300840380064,0.10999601504872884,0.07704012214873568,0.0640125435325544,0.11058136057349442,290.1398,0.9604374824614618,0.12184983146504846,1.0055544549397537e-05,14.194900123253229,291.2768,293.1921,290.5015
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Uinta,"coal extraction and processing - Powder River Basin, SUB, Surface",268.6583402142709,0.4,1.0,3.8551349506906156,0.27192369470512423,0.0,0.0,0.22610056514799443,0.16685803173911914,0.10774030228583337,0.06296199146953266,0.06540756553018301,0.11474731191467866,195.5415,0.6439180062961352,0.10134426294264776,8.297663945070259e-06,9.224847573619927,196.4137,197.7972,195.8482
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Uinta,"coal extraction and processing - Powder River Basin, SUB, Surface",261.5196206612705,0.5,0.5,4.734078597656612,1.0790554099155658,0.0,0.0,0.1219510990813132,0.12503679002549695,0.08883473970884292,0.06515088611930031,0.06505793753695097,0.10371488462633967,178.2087,0.6535530733452483,0.11300633928581325,1.0541937117458903e-05,11.677073280009699,179.2374,180.4548,178.5324
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Uinta,"coal extraction and processing - Powder River Basin, SUB, Surface",261.41485777027737,0.5,0.0,3.2997553277161993,-0.1944703923053529,0.0,0.0,0.09788332451349564,0.1573186672423971,0.11149246256918985,0.05836601482094315,0.06867772615430268,0.0938866623475082,167.8958,0.514419782124195,0.11541313545318461,1.3144252370406636e-05,7.149254601983651,168.7113,169.69,168.1491
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Uinta,"coal extraction and processing - Powder River Basin, SUB, Surface",263.4140462249398,0.3,0.0,3.451342837419967,0.42814241847588,0.0,0.0,0.1452281070860407,0.10455110352207564,0.10459877026346398,0.06628138950400053,0.04764807862186186,0.11460596860445554,224.9403,0.7533892802497953,0.11705419711730339,1.1280758621666093e-05,10.930352158804341,225.9128,227.3608,225.2372
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",244.7219645370096,0.5,1.0,4.196576987525857,0.5065252792849839,0.0,0.0,0.07257305713686472,0.11387789591392408,0.12772430279515923,0.07880397196771988,0.07008608980236408,0.11442129536916495,169.4049,0.5528323033300965,0.10754102808431122,1.024528387542277e-05,7.656141795920355,170.241,171.279,169.6576
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",240.30618447872052,0.0,1.0,3.7807880394784887,0.4463969289339149,0.0,0.0,0.2081688533874616,0.16953897889384978,0.12898650692157312,0.07306912317490812,0.06836015761982261,0.11530621030253788,309.4222,0.9118717210799898,0.12642682352387327,1.230774134605901e-05,11.149035555879738,310.4956,312.3753,309.7623
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",249.21251274148017,0.4,0.5,4.246221966277038,1.262867231338878,0.0,0.0,0.14307722139657453,0.14287748932415067,0.10204281706529172,0.070797244744752,0.0615443260961997,0.11280845152503163,217.9294,0.7453540344244622,0.12258591316835447,1.199517285777552e-05,12.069616757376219,219.0383,220.4527,218.2709
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",253.36204354001725,0.3,1.0,4.001371805363276,1.387326855558492,0.0,0.0,0.15105062066942618,0.12861059600152475,0.1083527373207965,0.06722726204065689,0.05615423140776945,0.11519202586302754,239.6868,0.8126316402640452,0.11715968607535118,1.0034250582327875e-05,12.673778585584195,240.7921,242.3338,240.0235
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",263.3396264885073,0.3,0.0,3.9797840110786997,1.4858189898760155,1.0,0.0,0.190912612785582,0.09983649221510096,0.09899921323795685,0.06766560039517322,0.06903096700366551,0.08586609322823704,225.4667,0.7435647511523062,0.13145824367076347,1.3459410295955795e-05,13.088534470019004,226.6687,228.0662,225.8436
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",276.20655100065864,0.3,1.0,4.293500992503226,0.8694419014375346,0.0,0.0,0.1320494179233349,0.14000595462968782,0.10386870423234117,0.06013656886893768,0.06630556606289802,0.11773783117787362,248.7196,0.8047031629022054,0.11670816792834167,1.0397614715787334e-05,11.09152176833896,249.7287,251.2487,249.0156
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",276.38957157813536,0.2,0.5,5.151968832122332,1.0877742474297314,0.0,0.0,0.16007945554816438,0.14822043482461839,0.11862673683675751,0.06645021711850958,0.06738257939402684,0.11160588839285153,288.5162,0.9139762753917202,0.13003304722168008,1.2543738743042962e-05,13.098712212781432,289.6857,291.4617,288.872
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",263.9128758164987,0.0,0.5,4.173354151938994,1.430926603903211,0.0,0.0,0.13755459114688684,0.12971319752382363,0.10552990232522935,0.06541536171301687,0.06090355788018205,0.10052068515879627,314.6589,0.9804951233530541,0.13047720684376812,1.1376519702542248e-05,14.48822915486395,315.8879,317.7609,315.0299
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",245.64385079831482,0.2,1.0,4.242374826233971,0.626668937264771,0.0,0.0,0.1312335363558565,0.15750740690982878,0.09609480389972584,0.06630580681876015,0.0688085870447822,0.07438444942738706,224.6774,0.6147323274347106,0.11431615639154347,1.037394777728281e-05,8.826376556177866,225.6342,226.9094,225.0046
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",237.00383030466702,0.5,1.0,4.169857864762517,0.3849791102621979,0.0,0.0,0.1460204215452917,0.1224043536074077,0.12924347308475953,0.06590816700430796,0.06823106901001219,0.09162978049730514,161.2432,0.478706116370654,0.10282792296230399,9.536448052745013e-06,6.733580027626016,162.0564,163.0543,161.5209
