elec120V_cmu_plant,natgas_cmu_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"CMU, normal-weight, A1-A3 q_cement",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",200.31307696608894,0.16006501275460328,0.1215128480537348,0.11033677788539609,0.05657461952932595,0.06928979779686238,0.10482753933722035,0.0,341.1751,0.8567731738094871,1.4001604216452355,1.358031464259808e-05,12.642402127498361,349.6238,372.9597,348.7515
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",164.36599111897644,0.13883809225676688,0.1500452808683195,0.13001961088687483,0.058808346451806236,0.07283752913216958,0.09374923114294215,0.0,301.1752,0.7269419035449376,1.3952300916678064,1.3354516714967681e-05,11.453681175328908,309.4455,332.5028,308.7083
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",175.0136435171922,0.1576804396643958,0.13090340352276256,0.11376857400624293,0.053269058459107066,0.0653907606327115,0.11033793177131845,0.0,318.2578,0.8039709442623575,1.3943132693365048,1.288401178629855e-05,12.021439289469445,326.617,349.8235,325.8096
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",151.3021052102107,0.16973208898939982,0.1360757687514703,0.12858446584723307,0.06928567907316333,0.06284373183119711,0.10058025844889144,0.0,295.6451,0.7241820474595646,1.394260579464941,1.3381276235973146e-05,11.447429818425139,303.9313,327.0017,303.1875
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",163.00244376560403,0.11231001270934991,0.08760790044917434,0.10467024238609876,0.07890829622526262,0.07103809927758191,0.11258599082844684,0.0,310.6529,0.7943288460309621,1.400005697792358,1.432146963112473e-05,12.129467594659904,318.952,342.087,318.1678
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",142.06916257747548,0.12659976579154408,0.15323247066524967,0.10534942300465576,0.06545740003207978,0.06712048116881046,0.10255611218246982,0.0,283.4452,0.6960209280569594,1.3913607118546454,1.2995605098805462e-05,11.07072871907307,291.6448,314.6077,290.9531
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",172.37172301511504,0.17256710815412496,0.1275070336526894,0.10711033464594644,0.06665129249910075,0.062235349693787814,0.09481484762387092,0.0,332.2587,0.8836999161437973,1.4012928897448789,1.3919020802229232e-05,14.579272698571794,341.4991,365.6157,340.2873
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",174.3721136513758,0.12116196793111776,0.1489975844079863,0.11300620232523936,0.07100408227404004,0.06294359684374867,0.0882821093693554,0.0,325.3176,0.8517166634262465,1.4020510210970336,1.4097466438139097e-05,14.168275120187932,334.4661,358.4796,333.3089
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",182.1308658949482,0.11691261230933772,0.15046817339650456,0.12437481203657468,0.07133448306758576,0.0661203457860402,0.10634861125823616,0.0,343.5911,0.9387184035791745,1.4055595966724097,1.461728116201522e-05,14.926965679939052,352.9393,377.2377,351.6524
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",170.28785444453274,0.15724865294375145,0.12469115413518381,0.10983631720012459,0.062110237658220394,0.0613046909249159,0.08862212176096607,0.0,323.6942,0.8488438379193648,1.3990686809573094,1.3514273563208839e-05,14.208950627276097,332.849,356.8514,331.6923
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",181.26344012355102,0.12080369947570103,0.10737453317950742,0.1149099302933901,0.06958584375087323,0.06945206037227164,0.09692342372707953,0.0,337.5999,0.902196375617573,1.4047465870771192,1.4497632093303438e-05,14.631753871030229,346.8654,371.0441,345.6322
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",176.115221614516,0.1646665914674113,0.13048088889902806,0.11138984445359561,0.06351123610170756,0.057148352229326654,0.09941666882009957,0.0,335.9374,0.9036352039199815,1.4003951660686893,1.3625837639771975e-05,14.715187203555299,345.2227,369.4039,343.9832
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",163.00812607830835,0.13013511475255624,0.07268885281339268,0.11354489575536472,0.062243683497062996,0.06739420443387625,0.09390505872926762,0.0,317.5678,0.8435444870635933,1.3990774281994305,1.3670423728856237e-05,14.056656274584817,326.6988,350.6853,325.5541
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",170.16865964090366,0.12147004372989288,0.12599305934230737,0.11229912670459015,0.07001382865710128,0.06326759868481359,0.09379188694290588,0.0,324.2878,0.8607127987009369,1.4013928548117192,1.4023203646490805e-05,14.220922254413928,333.4564,357.4993,332.2863
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",173.9454562873275,0.16027072915676763,0.1382507468190105,0.12148304877848878,0.07167162457186639,0.07558838248516549,0.0817853261402038,0.0,329.1782,0.847216613682183,1.4052990188912504,1.4818654404823615e-05,14.306179703054413,338.3287,362.3278,337.17
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",162.5371632874915,0.13761450189176258,0.15009868561230072,0.07779778892034307,0.06321138049600653,0.06851609089471757,0.09075277826486754,0.0,315.5977,0.8323162564503183,1.3980956368033794,1.3474841579458377e-05,13.97398474254879,324.7056,348.6549,323.577
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Surface",181.46695913291325,0.18510725215122337,0.1122305361942425,0.1173404209049977,0.06348136123436038,0.05818639522285228,0.08763042017783168,0.0,328.4051,0.8244000060649839,1.390660631425305,1.1954302818080769e-05,13.98122343691807,336.9778,360.31,336.092
