elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 20.7 Mpa - national avg, A1-A3 total_cementitious","concrete, 20.7 Mpa - national avg, A1-A3 q_electricity","concrete, 20.7 Mpa - national avg, A1-A3 q_NG","concrete, 20.7 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 20.7 Mpa - national avg, A1-A3 plc_boolean","concrete, 20.7 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Import, BIT, Underground",284.7376490739487,4.925935870364222,2.7038611815988003,0.4,0.0,0.0,0.15337729838094497,0.13665087071878101,0.1261909737686244,0.06241454423155968,0.056701666133629876,0.08845231298628971,0.0,288.4169,1.035704602474666,0.14421636678613922,1.684953249384598e-05,19.59745793024932,290.8142,293.2289,289.1096
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Import, BIT, Underground",280.0306528922363,3.4276155084724387,1.7866843318107377,0.1,0.0,0.0,0.12041198566759236,0.1652899221753817,0.11522489330273568,0.06374843933901976,0.06213807820486535,0.10819785115114933,0.0,284.0958,1.0056979315500727,0.13892302862759726,1.7050299638719264e-05,16.547848344235227,286.3552,288.8728,284.7612
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Import, BIT, Underground",268.96475533594395,3.6222196316350415,0.6193358603415916,0.1,0.0,0.0,0.10303888088008067,0.17526042313645523,0.1101062546326162,0.06621495271887284,0.07084172763144778,0.10013685214450158,0.0,255.4784,0.8117950344980118,0.1305512348729997,1.7182195687978404e-05,11.470645998808358,257.2787,259.4962,256.0224
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Import, BIT, Underground",275.353847341574,4.089560894720181,0.6344336350740343,0.5,0.0,0.0,0.1569340952432937,0.09868798586307857,0.08659744268094238,0.053996243986042206,0.06763406195701169,0.10110260927838832,0.0,263.7751,0.8313075221304667,0.12768159672909096,1.643786371760494e-05,11.632455325070202,265.6473,267.9478,264.3556
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Import, BIT, Underground",299.5304977524858,3.344185588600526,0.7640817997554019,0.2,0.0,0.0,0.12665183622665396,0.16748409158090394,0.08535765011131771,0.07527014737532498,0.06493430508040075,0.07778542140019154,0.0,264.9776,0.7823539766392558,0.13365829226181655,1.7217377549732005e-05,11.774679248909306,266.7448,268.856,265.5128
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Import, BIT, Underground",312.0683876308933,4.454256977418893,0.8461207957069542,0.0,0.0,0.0,0.08940700568954332,0.10047038187687451,0.12012928338189424,0.06630469207500857,0.0658507539821757,0.12393415840299152,0.0,308.5716,1.0476771434381136,0.139768105266118,1.794068547173376e-05,14.214400102889643,310.8559,313.7083,309.2679
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Import, BIT, Underground",276.7882825055433,3.8201102187876907,1.2923151234517776,0.0,0.0,0.0,0.13148198868984712,0.1091926187053548,0.11302293322967542,0.06755974662115811,0.056872935180877035,0.11128410405851547,0.0,278.6844,0.9567427794351784,0.1346862563536644,1.690258773792495e-05,14.656232387577472,280.8266,283.3241,279.3282
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Import, BIT, Underground",327.91754655923216,4.618753962118736,1.384814444386618,0.2,0.0,0.0,0.17090357122848826,0.1510006925283634,0.12541153811192307,0.07277828913949247,0.06376845379592926,0.0853027923887679,0.0,307.5919,0.9644090676240716,0.14510655902973604,1.817870243318206e-05,15.42631613448104,309.7898,312.3099,308.2583
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Import, BIT, Underground",324.5035640554115,3.8049711084617437,0.7925898007144696,0.5,1.0,0.0,0.15047360827365186,0.15353884053552624,0.12219643160074288,0.07101967493006436,0.06400971561928266,0.08283040319165422,0.0,270.5795,0.8135843696514669,0.13357164142643516,1.730474235790428e-05,12.22613409230268,272.4293,274.6355,271.1469
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Surface",283.41165457688055,4.801398985699248,-0.12077570954722738,0.1,0.0,0.0,0.1807687443003414,0.14088860580354032,0.1265220641910548,0.06995549772164233,0.05664985151470775,0.09013777803619814,0.0,264.3014,0.7249915199648751,0.12546729642672483,1.736726096177255e-05,8.250952294295283,265.3202,266.7793,264.4913
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Surface",280.42536708715767,4.397771156102553,0.6891495015482062,0.1,0.0,0.0,0.16038071725072234,0.16721266018433661,0.11276652203591644,0.06023201478229023,0.07249731857198256,0.13052968695149844,0.0,296.8234,0.995639871499867,0.13415243336790958,1.790312483523597e-05,12.814000207133091,298.1203,299.8441,297.0135
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Surface",280.84832680535004,3.709079791223542,0.7899503097722586,0.4,0.0,0.0,0.11747267456251778,0.12042876944478559,0.1369001042611347,0.06962323962060847,0.07002455374523343,0.08426045786108599,0.0,261.1194,0.7761430160229572,0.13326579584265,1.7845170728806922e-05,11.125844843513411,262.2986,263.7449,261.3349
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Surface",280.4677503067952,4.105569732727208,1.21496319315176,0.5,0.0,0.0,0.15544971606098262,0.16165132325377046,0.1179127849500981,0.07543213948046407,0.052896761447560475,0.10013452139714664,0.0,280.2989,0.9086992813413655,0.13442281946902188,1.735475271638643e-05,13.62097520326828,281.6714,283.2723,280.5477
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Surface",311.65582339016566,4.4670602496173,-0.06572853720778216,0.0,0.0,0.0,0.14528715848138016,0.1766108401789568,0.10950097490185923,0.07830226531330356,0.06958692821630147,0.12993991271029096,0.0,313.9891,0.9880686074890856,0.13617423797136607,1.889479934098965e-05,10.608352402023746,315.1301,316.8968,314.126
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Surface",281.5282223888236,3.352699803780201,1.4615383121304513,0.1,0.0,0.0,0.19131825761791993,0.13733499581567024,0.11586351207762179,0.07178497385574513,0.06889563059160123,0.11543990930519761,0.0,302.9256,1.0326791940101812,0.1408966134870694,1.8267932330902775e-05,15.582855258948376,304.4637,306.2433,303.1984
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Surface",289.6905003548957,4.411706236117357,-0.05284423197639554,0.0,0.0,0.0,0.15787867193501387,0.13965360320522197,0.10528692427706487,0.06301353249884321,0.06937971947520523,0.10369818585045594,0.0,275.7555,0.8016400690696808,0.12779079674899058,1.760045848840786e-05,9.014153171522901,276.8002,278.3299,275.9231
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Surface",315.32067660054315,4.534011655653263,1.587466854886225,0.3,0.0,0.0,0.11773357523403807,0.1472604020254217,0.12361433026068727,0.06938437532845151,0.06336524560774184,0.11264475251900588,0.0,316.7664,1.0802787441188475,0.1441847395007428,1.8251355090057044e-05,16.155594257648435,318.2938,320.0846,317.0088
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Surface",306.2143247363126,4.272433600568393,1.5980807873150549,0.2,0.0,0.0,0.1113734365877572,0.13215298647459633,0.11228283012984097,0.0654450253147287,0.0642792256606823,0.0908793158746982,0.0,290.7435,0.9421564495881849,0.1397612866326408,1.7576275910885657e-05,14.952021403121547,292.1912,293.8046,291.0031
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Surface",256.80767503605693,3.8551742226142465,1.741816764551111,0.3,0.0,0.0,0.13400887339255674,0.15130619607602405,0.09632443935692404,0.06262955398726106,0.07618056940778814,0.08764182679571192,0.0,258.1567,0.8589677133536683,0.13497723414117352,1.7202405450089056e-05,14.599803358894748,259.5849,261.0813,258.4349
Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",272.7764107369989,3.727694728976401,0.4498663544823588,0.0,0.0,0.0,0.10755494196434923,0.156875868062377,0.11410976349572532,0.061699438888588816,0.07015760218232807,0.10987318768820774,0.0,260.9154,0.8436824134773722,0.12989499843413355,1.7134661268626274e-05,11.245116356175894,262.201,263.8923,261.1697
Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",288.714314511674,4.164540320850141,1.3096948806589421,0.3,0.0,0.0,0.13778217095593012,0.16037867148021273,0.12735063836859614,0.06209343717658365,0.06825422161030296,0.08734655335051882,0.0,272.5095,0.8803797242338047,0.13759207470805135,1.7329039323984552e-05,14.267987190836537,274.0758,275.8455,272.8661
Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",306.30547901293215,4.27765913600721,1.2476805347097084,0.4,0.0,0.0,0.1543542576304366,0.14183004179360795,0.1375602756529415,0.0587697771255298,0.06272390816503574,0.09907282280686266,0.0,294.7493,0.9674621389178285,0.13954945633011487,1.7452709270167567e-05,14.863698032728264,296.4099,298.3552,295.1235
Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",327.19635441229127,4.165232105833856,0.9184051799115902,0.0,0.0,0.0,0.12013158022561177,0.11628518187708356,0.10500049376006974,0.07464761391385723,0.0678182617400367,0.08034295629949945,0.0,288.6363,0.8671551457624216,0.1408129452075065,1.796107746789106e-05,13.138969636042212,290.128,291.9182,288.9727
Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",296.36251317820273,4.627539561947333,1.1231069519054908,0.3,0.0,0.0,0.15504683787045614,0.12185647680574463,0.11985946658273114,0.06497789760452503,0.05875646010888275,0.08557200179205657,0.0,275.4366,0.8633948711124382,0.13541835877794114,1.701016122893028e-05,13.565228943799527,276.9906,278.7861,275.8037
Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",246.4863538985565,4.346575996351504,2.288721887310096,0.5,0.0,0.0,0.14301722904344283,0.11658481794686476,0.11729029913876746,0.06560225723585374,0.06607544201399562,0.09054560434296148,0.0,255.9442,0.9280567522437748,0.13817487734125414,1.6760014791469656e-05,17.418809062543787,257.7017,259.4354,256.3448
Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",288.8469654761066,3.6151576966359045,-0.7155095480182786,0.0,0.0,0.0,0.14044277675250966,0.15103290455264387,0.11334421282639753,0.05784693660719671,0.054886292271019474,0.1103113906461905,0.0,259.628,0.7412679394072028,0.11999720117873845,1.6426367334301887e-05,6.874367533033004,260.6641,262.3442,259.843
