elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Electric Energy, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, WC, Surface",0.030760633664564406,0.19543493216708235,0.040435514000330394,0.04423902599447218,0.9375577028704708,0.6705940889990806,0.03434327499691483,0.5706335419402984,0.010375226888361644,0.5138170801832205,0.12337068801073674,9.656976861739421,1.3533269011872466,0.010479558968181878,0.02502137873185121,0.1446361349050924,0.11540736772773669,0.07936064744344645,0.07554815455065236,0.9406102252780977,0.10019524041444915,0.3598791073984845,1.4480701052366518,1.1969,0.0,0.0,0.003128695616579963,0.00016850790275832803,2.1701094703627454e-08,0.06621320719434118,1.2042,1.2238,1.203,mca
"Electricity; at grid; consumption mix - Electric Energy, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, WC, Surface",0.02431214406621595,0.2121919771948922,0.0472338265043608,0.040086419585586154,0.9491126984808473,0.7963282804937841,0.011789905427631808,0.41151485693026646,0.009832773230160559,0.5015744964926845,0.11738250596750144,9.570417377680934,1.2370349049329852,0.01021065338412625,0.021724655674761565,0.14794458071906516,0.08353249011260694,0.05225971032584917,0.0770997857855312,0.8942065105885773,0.14816517529171538,0.48007929212098766,1.8005582119903574,0.9784,0.0,0.0,0.002531469208505328,0.00013063681939840915,1.9131550993538172e-08,0.04973961489389043,0.9839,0.9986,0.983,mca
"Electricity; at grid; consumption mix - Electric Energy, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, WC, Surface",0.06773783461774602,0.20058453900029719,0.056607436037636384,0.04285230627993872,0.8947966519815271,0.7152612852533804,0.016821032767611238,0.4304750141512333,0.009963553387316497,0.49103990755381793,0.11695016602448739,9.790599708369433,1.278821911886255,0.0097513964019788,0.029858111675912246,0.1452169480181884,0.0562372629896473,0.08762221658671399,0.07231194684244366,0.9388062805747266,0.1267439887599396,0.48899186347593515,2.038572454702944,1.0883,0.0,0.0,0.002825031749533179,0.00015175857545208956,1.9941007952053772e-08,0.05904259487381393,1.0948,1.1125,1.0938,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.06090046953166678,0.19581306893932582,0.04249629407657375,0.04190807363888701,0.85582256823312,0.7417761945235217,0.016246504830823023,0.5229857654770086,0.010156329797045414,0.49472936126597294,0.11645619874104018,9.999538181801654,1.3505042989767304,0.009756815121586427,0.026247304118042592,0.1476386108246505,0.057001055721184184,0.08958944366324847,0.06963731715807883,1.4156665770199617,0.13217873214981063,0.29720941078567986,1.1055047585234858,1.9104,0.0,0.0,0.0002318590379082176,1.4249431812003999e-05,1.3891547540349109e-09,0.005734177886286967,1.9111,1.9128,1.911,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.03924834062509592,0.19231137756168803,0.059717607596186176,0.0374730244081654,0.8849355013743276,0.7430036507974237,0.017562256441731358,0.46718340255511853,0.00957213277335741,0.5039550230779027,0.11635312718632124,10.353318344346942,1.300728306742845,0.01009835356774067,0.02410566645241479,0.1447047689540402,0.06537089847592392,0.08785960500614644,0.10469948322654142,0.9029331846389126,0.10793285021045804,0.31392386695334284,1.898315250220692,1.8898,0.0,0.0,0.0002276656037743009,1.3992151400810665e-05,1.3641170250355488e-09,0.005630552311341267,1.8904,1.8922,1.8904,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.0669404301408334,0.18335057764957097,0.05486367551189218,0.03922675589317744,0.8936416490965764,0.6699468700964023,0.0139959052663815,0.4933519741102801,0.009858195390603178,0.5271166185136524,0.11440696181299223,9.998871693220401,1.3165236609376667,0.009722812384864799,0.03182600905269334,0.14019689294398868,0.06109440403774046,0.0867262268130937,0.0655567015043415,1.0426485721298788,0.11904026082828825,0.4525035820770784,1.9192183708671235,1.9253,0.0,0.0,0.00021839616780754102,1.3410053085362199e-05,1.3061137304805731e-09,0.00539893045158929,1.9259,1.9275,1.9258,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.06054041094403464,0.19831108046091717,0.05502855174876725,0.03992123928438471,0.9248084790045994,0.5990960282946242,0.04708953039166735,0.5933131064206074,0.01044506483173189,0.4922502877180567,0.1144287737307709,9.732260178837596,1.3396471969815305,0.010096047002155197,0.036816232395597746,0.14413027328626896,0.1010791804381854,0.06960596767348354,0.09466675348018488,1.0275161994794342,0.10679115313130523,0.3280539010113096,1.6661737278764321,1.9239,0.0,0.0,0.00023457252789468457,1.4418459689906691e-05,1.4058618074923953e-09,0.005801719152100597,1.9245,1.9263,1.9244,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.04042699840614771,0.20992541536672413,0.04016123183136923,0.032242811667714415,0.8921297817193383,0.6670628876591358,0.04999659594539131,0.6383627761548039,0.010256672471588015,0.498891045594897,0.1234862538193978,9.681104224978238,1.300111749491443,0.01024730092272551,0.03478107588016704,0.15248854335083745,0.0977760349725858,0.06889976600831571,0.0531682627799108,1.055199284182842,0.11822915596099451,0.5022561816918933,1.896420130310753,1.8828,0.0,0.0,0.0002468644106799291,1.5187417198948765e-05,1.4821936523573747e-09,0.00610830198715726,1.8834,1.8853,1.8833,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.07160188295441482,0.16950095520255612,0.05938069303891558,0.03858761757647667,0.772034722488713,0.7177629759934854,0.031947024225227556,0.5497116437796643,0.010079456313880814,0.4979573388165329,0.12231075061890809,9.408656135971485,1.2972888431978982,0.01034305192376501,0.0419707923755316,0.15581660726596508,0.14728492062402537,0.0807387204235647,0.06292260034275765,0.8516206194657518,0.11651953891472934,0.5113872020084224,1.1309313971542831,1.9292,0.0,0.0,0.00020339875147254015,1.247536525696527e-05,1.2136801178193761e-09,0.005025540381047614,1.9298,1.9313,1.9297,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.030739876548137986,0.1655316590663377,0.05809339586714563,0.03456912287833158,0.8996656645263457,0.6057216129398547,0.024765702045176037,0.5922197776803123,0.010270932652630781,0.5316648786692033,0.1195667520193007,10.164534592268865,1.298077882297592,0.009584794364415882,0.04307018289609012,0.15028114513212867,0.12825534992972162,0.0748067897691759,0.06746389012653047,0.8776209379194508,0.14644802173859503,0.3808626020507796,1.0709287030463095,1.8581,0.0,0.0,0.00019835833512876872,1.2168749086192436e-05,1.1841073298290071e-09,0.004901487658026473,1.8587,1.8602,1.8586,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.05618528252751753,0.21111488787111526,0.04469573030848731,0.03459407618275272,0.864081561024749,0.7873597035501253,0.014376257034913596,0.6156048375227857,0.010412654904165635,0.503704308003197,0.11859696681661858,10.345560299159272,1.3396511873280335,0.010421872946520623,0.029731179886475716,0.14706103136911752,0.06002323803519638,0.06621968238681072,0.08550799986504738,1.2065306041811252,0.1263033803927252,0.4060210305334301,2.020871964603134,1.914,0.0,0.0,0.0002484366535231878,1.52825252886715e-05,1.4913122225014887e-09,0.006146895286293115,1.9147,1.9166,1.9146,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.03899311572178292,0.21374376681677495,0.05194581920996061,0.03210928980828476,0.9276044633218533,0.6781153264370591,0.028168464277632622,0.5049193475758453,0.00990602005528001,0.4865075931127981,0.12459573908005636,9.911516415357385,1.2932870772196654,0.01026140819709171,0.024221394398684083,0.15147611322876792,0.1394918461462521,0.0680888636025089,0.05043124148613457,0.8982047463072794,0.14945095303924397,0.5244679865444624,2.2019765675906857,1.8945,0.0,0.0,0.00025099659420414506,1.544497483241744e-05,1.5076668102388903e-09,0.006211185862966333,1.8951,1.8971,1.8951,mca
