elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.05109871934448087,0.21907357445845352,0.04533778818717049,0.04173742135312053,0.8852412577946583,0.7796978582964078,0.012612175546134622,0.5146187658041388,0.010123606771105869,0.5189379183178109,0.12585330127821687,9.483380052134706,1.2689958635861718,0.00966263577003735,0.03853314259801336,0.2371510942405135,0.0765405027213337,0.07312337632422644,0.044379669405676066,1.0987627777187532,0.10859323129889586,0.2882837072647639,1.6360898605123624,1.168,0.0,0.0,0.0016915728665343982,0.00011290672490949939,1.8056010997942673e-08,0.03251338280841732,1.1804,1.1927,1.1775,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.06052086468584731,0.19480354549031736,0.04462354848179305,0.03436046267656464,0.9090064572180715,0.6242149268581696,0.010287843051444803,0.5908257659347766,0.009797347045334472,0.5097267133590896,0.11969782968430866,10.181491497146615,1.3442716867078275,0.010188243034215606,0.0200259245732895,0.15015511276507068,0.09517617998434538,0.0678614027989842,0.10519061434642478,1.4050627172411991,0.1218981429375208,0.3378977803681982,1.7985474432721098,1.6478,0.0,0.0,0.0019265340540462134,0.00013098476738280368,1.9638170529215232e-08,0.03730025580430972,1.6628,1.6782,1.6597,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.06016143319672631,0.19643456966653908,0.0516627441527345,0.04020967855961835,0.8460909498534239,0.6090378181555004,0.02596578727085072,0.5963169971593848,0.010146436423850337,0.5190836208358549,0.11437231017451342,10.089769460174093,1.23901873756854,0.010087965654161181,0.02901040660566837,0.09206602243920566,0.07756340370820762,0.09521883980065009,0.05325376297952798,1.1407396894330422,0.13740586226395235,0.2620804617334913,1.7344963945822256,1.5473,0.0,0.0,0.0019208278153396037,0.00013144082898964372,1.9616012321107774e-08,0.03712254690448659,1.5625,1.578,1.5593,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.03390509566753329,0.16552230020169728,0.04464204890868232,0.03460083874419232,0.83830619539882,0.639524777777458,0.030331451815038143,0.4829916925660495,0.010144623301824706,0.5301315571131329,0.12212107787051543,9.971723390738864,1.2391209298959627,0.01001872579250516,0.03738650933833525,0.15987561951148954,0.10238098224297285,0.03859703073349445,0.045941996425290094,0.9472090017183676,0.13194366991261222,0.34679884087986956,1.881874340855786,1.3217,0.0,0.0,0.001652251045402699,0.00011642833355554543,1.7591356121479585e-08,0.032188300559300484,1.3349,1.3484,1.3321,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.0744872958069256,0.22613231227170558,0.04361997695499509,0.03956494506920161,1.0095177366559671,0.6207201619741417,0.04008993764894122,0.5442806473796492,0.009983286807266423,0.5254129737168939,0.11679570607906609,10.313116803563272,1.3042845455545962,0.010074117207321572,0.02737902751033766,0.09169651197593261,0.09654401007922514,0.0538371198778462,0.08347844118107767,1.113237725131543,0.12427028416126115,0.36421926499300505,2.14917503374727,1.5897,0.0,0.0,0.001971123378285691,0.0001343985940221965,2.0030135813580494e-08,0.03850274052150704,1.6051,1.6207,1.6018,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.039642368088138806,0.1901565246618136,0.051378485210512505,0.04264906604634258,0.8931428411984741,0.7156484709129167,0.044100973844805554,0.5616041880860575,0.009844127431197116,0.5069724815378676,0.11669461380486609,9.847566818951318,1.2484255120170302,0.00970246183854206,0.026057897624259422,0.20231930558793967,0.06417615949354485,0.056312478094564584,0.07206781229758813,1.053246873739845,0.12097480253087681,0.33464317541483324,1.1635615794553413,1.3112,0.0,0.0,0.0017640022899846955,0.00011909581254691611,1.8407626012865185e-08,0.03400594067260034,1.3246,1.3382,1.3217,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.07317368990084051,0.17707630791415635,0.04620956960665474,0.035026500549878485,0.9796833893665268,0.7672109964068747,0.010957682498708108,0.6139267722198349,0.010190988708358247,0.48431758438713673,0.12553776196538288,10.177853953850484,1.3153058546610645,0.010236241979167844,0.040487078247213,0.17168103777786936,0.1474763509289308,0.043506152292161385,0.08490278428062667,1.190512511953116,0.11455457690904274,0.44053844708696444,1.738524324553179,1.3141,0.0,0.0,0.0017890271660820662,0.0001192705974413151,1.8615114865062664e-08,0.03437208002311522,1.3276,1.3413,1.3246,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.059552612484873174,0.20776340695656764,0.04518800861059218,0.0364399528490238,0.988743782649815,0.5662263729885614,0.019635897583798412,0.501971339051725,0.010285875547372533,0.48378959970002366,0.12253707990078015,10.287232240942428,1.3126028533184706,0.010041048571081238,0.022420011101484758,0.1439595914125391,0.12503744600947553,0.0729494373731983,0.07042072151477914,1.1062976583393356,0.12317144360041574,0.492805379483414,1.4405075792053927,1.6827,0.0,0.0,0.0018943722417057232,0.00013209357639902244,1.9395435272745945e-08,0.03723963320947597,1.6979,1.7134,1.6947,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.04966795098838871,0.17367870100265567,0.05061067133038887,0.04124199644313039,0.8814774445869075,0.7815268745277025,0.04841554695773754,0.3974653038028968,0.010043778894350016,0.5207095336757283,0.12253032134434066,9.455994705689774,1.2864480945767998,0.010437963156066366,0.03714911587672591,0.07498647924329338,0.12562339583884238,0.08313201169611924,0.06021065962401837,1.2835570441864994,0.15046105631033616,0.27320852813003615,1.165586888813571,1.1324,0.0,0.0,0.0014820518581468599,0.00010310534478000588,1.656872434014195e-08,0.028840954187024485,1.1436,1.1547,1.141,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.07753619224002366,0.18200658447173385,0.04266506511819233,0.03903090723997108,0.907196689417385,0.8747710719512888,0.020725344994799264,0.4523268946015107,0.009762209898643837,0.51749820613198,0.12117981395803382,9.887070705063255,1.3473040365275362,0.009654972835455024,0.03319161585484691,0.140477117762716,0.12335168329026235,0.05382790306229408,0.062074869903652755,1.1810247098054727,0.13049564145243892,0.36672245135172554,1.8533766059224464,0.977,0.0,0.0,0.0014946197167974497,0.0001005026018577204,1.6774792676597894e-08,0.028716637436760242,0.9877,0.9983,0.9852,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.06957955413054942,0.2032006838176333,0.04640936167516625,0.03636068863791815,0.8716884936380137,0.7631958830556573,0.045987634299050485,0.5146877418466494,0.010289110636415548,0.5109929131813764,0.1196972634031261,9.634057924282898,1.2392967195549673,0.009787312925371288,0.03189448351398473,0.20186396689846864,0.06245972754919659,0.08098909829217019,0.08535073760263076,0.7913051888494826,0.11586019463834574,0.4700061006233657,1.965711044349907,1.929,0.0,0.0,0.0015890646153063491,0.0001292855743941499,1.3626982683783776e-08,0.03330104416905985,1.9448,1.9615,1.9419,mca
