elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Idaho Power Company - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.05583465428436465,0.2007771541524116,0.041629984478284615,0.04298874720549918,0.8267578115460319,0.9141554329076659,0.02379920487289371,0.49463484022823867,0.009765646165261,0.5304804047171859,0.11541227821524018,9.407866435710345,1.3187501606768766,0.009580483097353956,0.032970049310118446,0.10885851779454324,0.06656152745335592,0.06503437265525497,0.09028932698215886,1.3626800265553327,0.1087642904743133,0.44167176899272664,0.6492,0.0,0.0,0.0011954569464087599,0.00011935046566931908,1.3374856113671826e-08,0.033822436438866635,0.6573,0.6654,0.6528,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Idaho Power Company - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.07617412418582525,0.1926878811223274,0.05188794992513826,0.03672224653027019,0.8985880353060358,0.8485168849204991,0.02606422464319061,0.47405029147207206,0.009856741677660805,0.5008389375761751,0.11611965346425314,10.087569563157905,1.249303786513891,0.009840551597681046,0.04653916802932323,0.10039735406956835,0.1351596481870022,0.05209382546707268,0.06317450773015161,1.2106503587787538,0.12040054585957566,0.26327656460822296,0.7204,0.0,0.0,0.0013894116066396826,0.0001337447258095985,1.3728115569362775e-08,0.040296638667081,0.73,0.7397,0.7247,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Idaho Power Company - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.07558371979118672,0.19131093611847488,0.04470472494838166,0.03481463325641182,0.7497937187851409,0.8827776289949759,0.03569919486662986,0.5302785844475205,0.010113658072351914,0.49864361039466704,0.12436535133960445,9.535269474285807,1.253811904662336,0.010420704475100847,0.028338314721647464,0.1820416640813634,0.1200822759383192,0.04177625410978486,0.061440023629907844,1.2219596199692397,0.13237235298280522,0.3952644923430271,0.6957,0.0,0.0,0.0013168334028739106,0.00012855956416445423,1.3678326726396359e-08,0.03767987346897925,0.7046,0.7136,0.6997,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Idaho Power Company - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.07213776358804133,0.18778767526802562,0.052345184331623315,0.039801481617256905,0.8213608763881854,0.841269517798275,0.02947504580139583,0.6203962889162641,0.009605418973546137,0.5079136295529678,0.12223841400548692,10.15233871835196,1.2431618350485951,0.00959629170323889,0.04719211286175377,0.09545740562100817,0.10545463139070355,0.0931616237235941,0.09891964496283902,1.0039495902843485,0.1512825965394744,0.5539404011928407,0.7928,0.0,0.0,0.0015419130350322041,0.0001440920407997979,1.3897894377097916e-08,0.044839721794154505,0.8033,0.8139,0.7976,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Idaho Power Company - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.07497921572349303,0.1719451434651026,0.047878466858513866,0.04158888064909685,0.7323183493804296,0.870912975898107,0.013140862400695617,0.4261987038057537,0.01031471846255222,0.5157450875725808,0.1221644625854373,9.408846841968181,1.2750843211253355,0.009720149758546496,0.02723807345714388,0.012037050271036834,0.11241791531310569,0.07475442150894682,0.06593958005863736,1.0288842228851967,0.15278592356222445,0.24616719884292304,0.6596,0.0,0.0,0.0012365432836088089,0.00012299814910237626,1.35764086635913e-08,0.03532631824702347,0.668,0.6764,0.6633,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Idaho Power Company - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.06509126264253819,0.1874833701495265,0.056549968637017015,0.037918065853360536,0.8708535644585111,0.8689676575304057,0.047155354084326896,0.47504378402842223,0.010232766662543831,0.4904637298812359,0.12186118967868549,10.118047986408197,1.3297909382612025,0.010175517544932185,0.027062294564179235,0.135621226359101,0.07023545275223086,0.09000631069208945,0.06386809580092556,1.0496668296314275,0.11907497123572262,0.3668304488904947,0.7004,0.0,0.0,0.0013288436763885718,0.00012914753765328764,1.3557737512151858e-08,0.038318417044674466,0.7096,0.7188,0.7045,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Idaho Power Company - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.029508343295578193,0.189611539318981,0.04047124916750153,0.035637113205445325,0.9944174787888702,0.8409692142371519,0.028323639295560407,0.46224006902691855,0.009738190371705254,0.5051029818780507,0.12088741492954132,9.92128449535634,1.2490653836820937,0.010000369858648626,0.038513672065481994,0.1204415119287748,0.13058317389299356,0.08174007442100541,0.07208545098717509,1.1422699592971715,0.12576846626661822,0.3076477634590442,0.6888,0.0,0.0,0.0013458265676153877,0.00012920901851976328,1.3153438241348196e-08,0.03912486740066393,0.6981,0.7076,0.693,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Idaho Power Company - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.05915322191843407,0.21551694114336736,0.05139623016287824,0.038532950518769246,0.8204708132064564,0.8357547755414793,0.015439415452668949,0.46223727373331885,0.009614309042677932,0.5101610497667529,0.11679632862052537,10.28237018555062,1.295054490514415,0.010253115965053803,0.029457946690649345,0.1754286171094091,0.06100763179189098,0.09182383258656317,0.05739774445891561,0.9602800924051391,0.15042826127333375,0.4120047121765316,0.7145,0.0,0.0,0.0013936362435157524,0.00013361469186094408,1.3617980667296786e-08,0.04047208340907259,0.724,0.7336,0.7188,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Idaho Power Company - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.03567302930282006,0.17944193648511964,0.05045544217325484,0.03695484222526206,0.8729923506383789,0.8169410155538701,0.04406392408040476,0.5068387494881533,0.010192901582358454,0.4949051436783734,0.1160253496938237,9.480109894583412,1.3149278561481088,0.009984568892889817,0.026974395164821655,0.16135160031767748,0.09878815017329738,0.09208053345929625,0.07332000817587303,1.3093466867790777,0.13602622839429385,0.2803537483609125,0.7336,0.0,0.0,0.0014308977239912265,0.00013570861059709948,1.336040844025715e-08,0.04171644741833095,0.7434,0.7533,0.738,mca
Electricity; at grid; consumption mix - Tampa Electric Company - BA,Electricity; at grid; consumption mix - PacifiCorp West - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.03814178295259292,0.21427206068439641,0.04482145854681015,0.03874967936972018,0.892807536017936,0.9064424003786825,0.045623382464772794,0.5542590672151502,0.009802672628840102,0.4955168502712453,0.11587355002012681,9.605520237648339,1.2579856711939266,0.00989490063426275,0.022457235992469897,0.21483205633267213,0.06234812640897273,0.05451644672950682,0.1038052262248991,1.3186689493130608,0.14515370038159542,0.41875433491206526,1.0411,0.0,0.0,0.0019448712763801498,0.00014558696925532396,1.8483023004825644e-08,0.04443000078753229,1.0526,1.0635,1.046,mca
Electricity; at grid; consumption mix - Tampa Electric Company - BA,Electricity; at grid; consumption mix - PacifiCorp West - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.05376881165426975,0.19473480553182593,0.056074473871790154,0.040231370666029415,0.8629878924404466,0.8677075629182817,0.012501885667414753,0.5391512888565819,0.010237805213588174,0.5018735899360504,0.11713876445012802,9.803432119394802,1.316933213343358,0.009910338580664176,0.031394964898982594,0.21634248460457087,0.09008366213170929,0.09189540492886288,0.08587033401675206,1.26848354768876,0.12969317740337605,0.45957080858541766,1.1143,0.0,0.0,0.001941618763878331,0.00014742930118358185,1.8665401971863952e-08,0.044324163761273995,1.1261,1.1375,1.1195,mca
Electricity; at grid; consumption mix - Tampa Electric Company - BA,Electricity; at grid; consumption mix - PacifiCorp West - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.03764977309221435,0.17158785777997138,0.04687300683999954,0.03870935173628746,0.9400703867956446,0.855137012883326,0.0159818868386156,0.47338305936698055,0.010463428716256416,0.49902093910486667,0.1192490031347837,10.30437445142455,1.2382266646367641,0.010359541467295822,0.02900585532887121,0.10137726433439646,0.068243480154479,0.05298583748588251,0.11557919949192362,0.9988142426011186,0.13238329790602177,0.38986335032815134,1.0152,0.0,0.0,0.0017882804440511313,0.0001393779733173159,1.7838950756501638e-08,0.040907598129315915,1.0264,1.0374,1.0201,mca
Electricity; at grid; consumption mix - Tampa Electric Company - BA,Electricity; at grid; consumption mix - PacifiCorp West - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.06874621350733012,0.19427352569618933,0.0498192206233687,0.03993531694082024,0.9483969238538342,0.7982403950994114,0.0470277567047673,0.6102368109662408,0.009976602905014547,0.51095430248987,0.12250078392748105,9.66119058026912,1.2797637517182314,0.009550113677267024,0.019123541040051716,0.23926053414195161,0.13403186007725304,0.09971464523027455,0.09812637361304759,1.1150169870794069,0.12953084130508385,0.38652240860048237,1.2912,0.0,0.0,0.0021875792555335035,0.0001640861992976382,1.9892186982974787e-08,0.04997646256840635,1.3051,1.3187,1.2974,mca
Electricity; at grid; consumption mix - Tampa Electric Company - BA,Electricity; at grid; consumption mix - PacifiCorp West - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.05714792571147098,0.20889300363803942,0.04856492062263603,0.03914763576477838,0.9594064026934236,0.828019240558755,0.029806074003194648,0.449022769744373,0.010065447597039074,0.5313872052224443,0.11543185933912277,9.958792263772306,1.2765021106224939,0.009598286364519624,0.04062606087758455,0.06579382254895494,0.10320199683938336,0.06715797035010176,0.05823423809958517,1.1168123273145942,0.11910925892609017,0.26496579624459626,1.0895,0.0,0.0,0.0018484735094337458,0.000144576879039524,1.8311380184417654e-08,0.04227112756031152,1.1014,1.1131,1.0947,mca
Electricity; at grid; consumption mix - Tampa Electric Company - BA,Electricity; at grid; consumption mix - PacifiCorp West - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.07139584625059417,0.20022710274980215,0.051167555071879076,0.041705227207204106,0.8666556435499555,0.8259699515660666,0.021143324334168684,0.501094031648612,0.01000764850972021,0.5187061171914752,0.1216192400302754,9.691507679693794,1.3245241770585472,0.009509942904975041,0.024224876912355246,0.1426035728538096,0.11522755538116303,0.03770848477664974,0.07713033329904606,1.0658686784572542,0.14639216287587092,0.24052377661720986,1.1164,0.0,0.0,0.0019478751128122512,0.00015024461039360405,1.8919237893133822e-08,0.04442051075960327,1.1288,1.1408,1.1219,mca
