elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tucson Electric Power - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.03994057799593606,0.20085182074922028,0.0455794431199318,0.04330107133432942,0.8760479467255007,0.8506347527340967,0.025745612862469416,0.5150760535878296,0.009595896112326417,0.4939078402104919,0.11534139869769539,9.590501591496485,1.2656517073249525,0.009794884218186492,0.025653513154708485,0.19691496878945772,0.08833496147807207,0.06502993954368702,0.07169613566330912,1.034324911830687,0.1333310831658576,0.33535038483237545,0.8513,0.0,0.0,0.0015098200929521944,0.00012110360951571441,1.5806165652687265e-08,0.03592603692947637,0.8559,0.8687,0.8552,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tucson Electric Power - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.06671831642212522,0.17263052477917518,0.05051793651004648,0.0384619661498284,0.8349209236312496,0.8315800762461861,0.017264806222943803,0.5361220335945236,0.010200633190716816,0.49913158079816294,0.11842160486680009,9.944310642827865,1.344414498435033,0.010388386966687568,0.027291826158105895,0.15409252559135844,0.14658205925868864,0.10627788531474806,0.10615476146242396,1.039534918174409,0.13616000457588082,0.3211409238288617,0.8767,0.0,0.0,0.0015367465643498777,0.00012507009986146477,1.5851521435735567e-08,0.037173303457957704,0.8814,0.8948,0.8807,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tucson Electric Power - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.0693909786450101,0.20982251419533354,0.053052186534204224,0.039420069538639316,1.0037717554707786,0.8240908164703701,0.03247546009535616,0.5021260717100987,0.009946529187858601,0.5111846526055756,0.11739499212389021,9.936311673897805,1.2722158770738543,0.010099747274114527,0.04003626482751508,0.09900013895529182,0.09468212875192758,0.06558378631266897,0.10403313371091101,1.0700971425510215,0.11320556361106687,0.3080791839559921,0.9072,0.0,0.0,0.0015911450983212957,0.0001278360900186548,1.6204606844972684e-08,0.038331832859885444,0.9122,0.9262,0.9115,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tucson Electric Power - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.06676284275199065,0.20801881570827757,0.05222904853797708,0.03389812933604905,0.8667911864005906,0.8833802826277771,0.03170532449946061,0.5827742669829321,0.010331664805058227,0.4903068314725894,0.11707275819762844,10.052537029399172,1.3226046668984297,0.009883752353513263,0.04652589654841061,0.17490661579567743,0.06234353182825408,0.11062314408143403,0.06714471621127797,0.9489044105854512,0.09501758679512749,0.4466341415066549,0.8911,0.0,0.0,0.0015830926871451478,0.0001257736187855145,1.6441972079877044e-08,0.037543464530116095,0.8958,0.9091,0.8951,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tucson Electric Power - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.045869512046096045,0.19452531919290225,0.059767795737180135,0.038537268499823585,1.0074526700055195,0.8725748331192774,0.0306042942779507,0.5278625694145904,0.009677230928643143,0.5126985258882606,0.12367673058445547,10.19414549067982,1.331085425709901,0.010400499224830804,0.04429438253205539,0.19914221804494364,0.0720532446292097,0.058120507836796224,0.07271612470362648,1.243421855927812,0.14946466948092035,0.36177436938704444,0.8671,0.0,0.0,0.001514864554417781,0.00012157816147505687,1.5736902360968288e-08,0.036233960252656135,0.8718,0.8849,0.8711,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tucson Electric Power - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.043603957269349194,0.2151223780486743,0.057537471663035064,0.036618568477180806,0.9173070906927354,0.8596915607767125,0.02035875453486463,0.48137188692848826,0.01026523998616199,0.48564560952866354,0.12438542626044599,10.095628792447416,1.2622898307743733,0.010185806487431772,0.031053303411187595,0.16865984209885104,0.13705885260329104,0.08298271317989239,0.09561869343625493,1.1151921462003132,0.14084580888893808,0.41957611355693714,0.8449,0.0,0.0,0.0014884559690651993,0.0001194629981879458,1.5656405854950473e-08,0.035303198514860724,0.8494,0.8622,0.8488,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tucson Electric Power - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.06204401146658727,0.20027230409726018,0.05392674960214395,0.03441080731886535,0.8953864095057548,0.8597338377829319,0.03393552923017956,0.6122200120963898,0.009826469077892815,0.4941487338745936,0.12533095012038176,9.709456063794946,1.2473666018468805,0.009960131679596123,0.03822308915600906,0.13848304458076557,0.05502910052402115,0.09425748323904745,0.06094231179591632,1.3466609907363774,0.14951529837284683,0.3366639936771841,0.9237,0.0,0.0,0.001627803281825933,0.00012914312302278425,1.6550337348812632e-08,0.03894132423432188,0.9286,0.9424,0.9279,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tucson Electric Power - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.04604694875837001,0.2119453399332297,0.05505155692151155,0.03381201651775295,0.9036490238482695,0.8691486128085473,0.04977813142683803,0.49570514633116103,0.009728007078574543,0.5167501499144224,0.12161236037747702,9.927196615288855,1.2416129455247948,0.009976835753521944,0.02783173045831107,0.18661808299994537,0.07726328181346676,0.10704199169666664,0.08057090173544687,1.474186675936274,0.11886614103551937,0.28355392244723066,0.8464,0.0,0.0,0.0014870245624263936,0.00011939626826783402,1.565814420322313e-08,0.03525343057336855,0.8509,0.8636,0.8503,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - PacifiCorp East - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Underground",0.055801856703906506,0.18822038249791392,0.05095251467184074,0.04291106038314116,0.8295422231547432,0.8388851993448874,0.03978777126014344,0.5738472028547953,0.009715497264223128,0.4953866268866314,0.12465457701179074,10.25811510370881,1.2819339352968016,0.009617781938747443,0.047307509933319024,0.2288414270570935,0.11436095772967043,0.05898166484815629,0.08105546100410507,0.7964589532741947,0.09064402920505804,0.3318313099130511,1.1047,0.0,0.0,0.0016860782364113585,0.0001275191227608237,2.2840615704184502e-08,0.03780520801072859,1.1109,1.1286,1.11,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - PacifiCorp East - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Underground",0.05978151067100041,0.19966332229470385,0.04139902360977932,0.03917700907304611,0.7891839120730147,0.8056802946558437,0.03384237114244653,0.5194917207771701,0.009981397037667473,0.528256068688107,0.11878727509585804,10.254229885979669,1.2688448877451715,0.010161317691057919,0.03808214279390436,0.09970445940438633,0.11659402548014036,0.05400252011137634,0.046079442821419125,1.2852694181965956,0.15017429541334482,0.47267243264940184,1.0822,0.0,0.0,0.0016768553708273245,0.00012800453123291365,2.217669743246613e-08,0.038059666256337,1.0884,1.1059,1.0876,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - PacifiCorp East - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Underground",0.0673178773463818,0.18392989781885336,0.0557360113907828,0.03593711240288906,0.8862042107048186,0.8878697676581043,0.04199140338571292,0.5063332354220871,0.010431999777105454,0.529496010782518,0.12562593836736904,10.24579884112302,1.2803522663151428,0.00960827410438946,0.03306404507582533,0.12427916735786337,0.1218499673560327,0.08564600110429177,0.07398689592921735,1.0369866169398778,0.12117493822004201,0.2404083317244922,1.0192,0.0,0.0,0.0015430981924277561,0.0001184271579187173,2.1595801530877215e-08,0.03419929935777346,1.0248,1.041,1.024,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - PacifiCorp East - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Underground",0.037005181122384254,0.21424631978485628,0.05849150746440854,0.040801578532907,0.8877644087616132,0.8860506003801236,0.030535804624895697,0.48634286910048463,0.010385372292469582,0.5045744120398765,0.1219763449134261,9.681060557461096,1.273270560753021,0.00980354602303498,0.04209417779892384,0.1947672117288754,0.09049801622281053,0.09979382706920965,0.05482152297191169,1.105239416663553,0.1388172787906068,0.5012521546937508,1.0024,0.0,0.0,0.0015433800982120438,0.00011675709096281717,2.1277061982021867e-08,0.03394187949494746,1.008,1.0236,1.0072,mca
