elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.07251754439199977,0.22197761452698062,0.04777611747930031,0.04042757048075641,0.9543163492786739,0.8764790448693677,0.026220501227919905,0.5195953670978316,0.009606332640148823,0.5043998312268572,0.11491472504753156,10.232401762907317,1.2996387592443313,0.009504057474148793,0.03660987220518291,0.1585706584144214,0.08658352492155577,0.062387988944679486,0.06859252489021722,1.1526406861223055,0.10499188207423756,0.4035107049496186,1.293042588417924,0.8035,0.0,0.0,0.0013822174057252223,0.00012821717395495555,1.6429713037198253e-08,0.038399412822539704,0.8147,0.8259,0.8121,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.04695342292564624,0.182518294746081,0.056585128789063674,0.034329574179988026,0.9237500957429738,0.8801738112830741,0.021103811894086277,0.5552973127056539,0.010237096508637071,0.5031491246786688,0.12180330612434982,9.566200707038073,1.3157565385175893,0.010104043750146499,0.028516505556051886,0.15248635376581984,0.1317914520236079,0.08279701579565242,0.0385208586553403,1.2642113620168758,0.1179740445469297,0.2600816654259349,2.422808157255956,0.7798,0.0,0.0,0.0012964988582689443,0.00012291285572223459,1.5553429523390626e-08,0.03672600742424595,0.7906,0.8015,0.7881,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.05015935626753033,0.21756270796283958,0.04711228473743557,0.033931395615995674,0.7870161327551373,0.8898143249613619,0.03510882423514327,0.5392336777650252,0.010479023175871974,0.4976557368231518,0.12133070375749354,10.068374477221063,1.2691429724775298,0.01022526812770087,0.03927967691445985,0.14389717848889613,0.08964914833120782,0.08752450224330767,0.05309173273504153,1.321182020621673,0.11403997838784483,0.24691035818311244,1.6246381441690063,0.7736,0.0,0.0,0.001328021192902509,0.0001234004058314254,1.6061161632829673e-08,0.03682173814610594,0.7842,0.795,0.7817,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.07365907162868444,0.20494913544541324,0.040977208698841444,0.035936525601835675,0.9004727855308875,0.8531610605084352,0.02605772082396942,0.5199351015356756,0.010372049448272157,0.5055561642599369,0.11987424594689769,9.44702412697835,1.2381631642563469,0.009830065437337979,0.0375488333620809,0.14098190158536053,0.12762162702456897,0.06109503931921072,0.06117530476727537,1.031126180284811,0.1031540195312918,0.2551576051755347,2.187739443193326,0.799,0.0,0.0,0.0013639074392974523,0.00012812131849724727,1.6243097625579392e-08,0.038149982766718486,0.8101,0.8212,0.8075,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.0651330067392514,0.21035450974912306,0.05150875439178938,0.042909378707745784,0.8751273178938269,0.8774484001552856,0.015552100666780975,0.5045146327189362,0.009900516457819444,0.48605665513207236,0.11978649735372042,9.867571704776074,1.3110045098120038,0.010211235748311533,0.035953478727594225,0.1525755783303461,0.1293759270671117,0.06759728689841842,0.0668134354766396,1.416135451749918,0.12261718661266043,0.4370801703275474,2.30531853621111,0.7781,0.0,0.0,0.0013271348614700433,0.00012447447026567537,1.6150427985224943e-08,0.03681814749388206,0.7888,0.7995,0.7863,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.07091198349828293,0.19687784187144752,0.04870591952013103,0.041898596131236296,0.9018019102346255,0.8536050626527799,0.045971496726757925,0.47774582401978105,0.010350420886523827,0.5301974410432015,0.12441192662593242,10.311291518238262,1.3609596565404316,0.00989007473741154,0.021168458162226567,0.14449133959501162,0.05988185422841108,0.06390505827712921,0.07468924173452737,1.2111589606747537,0.14569758633117436,0.31770815966406846,2.3430952442626776,0.7891,0.0,0.0,0.0013352566839237136,0.00012658667598221008,1.6088969906604943e-08,0.03725193986665739,0.7999,0.8107,0.7974,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Arkoma,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.03175857110570246,0.16634944218224282,0.05236229970480001,0.03887859537268342,0.7494924280462081,0.8911718913332018,0.021580134780318855,0.5402047352055993,0.01025408074349884,0.5070063376146658,0.12452759350703932,9.588364176794618,1.2431410153619487,0.010276957541864083,0.024905655397597693,0.15663969799805014,0.05651837722158246,0.055408228990893205,0.07848249900574433,1.0644339151122653,0.1465083651173042,0.43546337310725824,2.0953847313557974,0.8481,0.0,0.0,0.001210107700393157,0.00011602076779365425,1.5348370383658308e-08,0.028202595111894685,0.8669,0.8871,0.8637,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Arkoma,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.06737277676688362,0.17503652455613436,0.053013125204183435,0.035545772260770846,0.8695481996502955,0.8455380742403232,0.018147095062465576,0.6101640408451355,0.01040781295692184,0.508711092973876,0.11969600491042576,9.628850933165214,1.25350498294551,0.010372465840930717,0.03438522652319464,0.15385184404006674,0.12258768341952898,0.06131357444962435,0.04540635882455263,1.0636540732107371,0.112428214928404,0.35246332221477117,2.3916437270871738,1.004,0.0,0.0,0.001368901430352184,0.00012918958004805086,1.6296118660419436e-08,0.032111073163628615,1.0293,1.0568,1.0254,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Arkoma,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.05844442739028206,0.19110829929529288,0.048697979582846114,0.04057903704980455,0.8089556638019677,0.8285073855337491,0.016317524804266136,0.48525390431395143,0.01038555283723976,0.4954167178511875,0.11707459546161576,9.74777324598506,1.2902523633293068,0.010371211904064181,0.03642310273515886,0.1505681836428851,0.14933831662799274,0.09100065684388059,0.08306741726742134,1.173916715942851,0.12336681951237835,0.5014060054165813,1.807510126777844,1.059,0.0,0.0,0.0013321391829463098,0.00012494693497003693,1.654516235509773e-08,0.030667253322835625,1.0856,1.1147,1.0817,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Arkoma,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.07609803728270705,0.1875345607562244,0.046399045957365305,0.041694092467264715,1.0201132930912993,0.8809375878375386,0.04469103410609244,0.5193175445017951,0.010143215331096151,0.5231416212823659,0.11788847221910588,10.3386722603344,1.2844521303261667,0.009950344056096454,0.03666452443693059,0.15409002316326087,0.09961516752649813,0.044703344624496086,0.09893750047124283,1.3654025296081769,0.11215566012062625,0.4242465128406504,1.8911138120499982,0.9735,0.0,0.0,0.001332658978605676,0.00012529342071317817,1.6356545975345584e-08,0.031240887244329954,0.9952,1.0186,0.9916,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Arkoma,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.06641097845375177,0.2032647910060044,0.04319070478846836,0.039580946983254234,0.9695227154173827,0.810955345463363,0.011001913568301599,0.4231814327407183,0.009879078570285735,0.5309917266835044,0.11474964857509949,9.542634323304343,1.2768250526061795,0.009746400730467146,0.02939760515197875,0.15342762862353537,0.1313902728492331,0.10517063407915353,0.04915132637553567,1.1210581977451917,0.13389534791742402,0.3974149578843734,2.0796229307500567,1.0682,0.0,0.0,0.001346642136838197,0.00012597560250546567,1.680874582461077e-08,0.031003507066257954,1.0971,1.1287,1.0929,mca
