elec_steel_fab,elec_rolling_hss,steel_sheet,elec_steel_rolling,steel_slab_toHSS,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, hollow section.wf","fabrication, hollow section.elec","fabrication, hollow section.trans_co2","rolling, hollow sections.elec","rolling, hollow sections.heat","rolling, hollow sections.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"rolling, slab",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Piceance,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.07235495936643871,0.1714708961822583,0.04337012655139226,0.18779799815724454,0.5899370006857014,0.010062813283822353,0.0383649898941313,0.8610869679960687,0.9059403834723908,0.02082546980964365,0.6192123488556351,0.010124674243981743,0.5193658415638099,0.12301332412044635,9.763735362980652,1.2913835241164549,0.00954520527219487,0.02035557630930874,0.26932893716986334,0.08990720411900859,0.07140101436743776,0.10887751156235087,1.0802021995395128,0.12116312796797428,0.4270565166641893,0.5222,0.0,0.0,0.0006176355752062048,5.38180474197427e-05,5.934767712202588e-09,0.016365559647968056,0.5252,0.5337,0.5249,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"rolling, slab",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Piceance,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.05460219485896477,0.16535628942198183,0.056379633604228985,0.31724920845752513,0.6160972050087503,0.009586274809397466,0.04326268362900293,0.8652004705288207,0.9635244919909554,0.028041386444274362,0.48242383122973254,0.01002576402042477,0.5154192880136236,0.11717272004753014,9.576087059821338,1.3411060974928082,0.009615961381853071,0.023007539770054833,0.05986406555897872,0.11545256729380825,0.0753733502156242,0.06345718984022253,1.0451482963777183,0.09896762072099072,0.3160447350174599,0.4193,0.0,0.0,0.0005806519876242248,5.026973301507116e-05,5.812822059764492e-09,0.01554163537500974,0.4219,0.4292,0.4216,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"rolling, slab",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Piceance,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.028727904722992685,0.17695566245327415,0.041078312180558574,0.1887040749542555,0.8755089690604069,0.009609046806240426,0.04446540040167056,0.8174623070723409,0.9536508706806921,0.01933983370855354,0.5460022812215137,0.009724746829475283,0.5003538691386903,0.11836762804882439,10.139238373556601,1.3289659954083952,0.009572166202210412,0.0380546154625033,0.02016731300583533,0.10765332020256785,0.09545326309220006,0.09219031590055211,0.8904573229247638,0.13538733934266717,0.28071236262262256,0.4115,0.0,0.0,0.0005822812757571637,4.9771562709282594e-05,5.5126082919942635e-09,0.015817277731889384,0.4142,0.422,0.414,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"rolling, slab",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Piceance,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.06946898350812214,0.21380151373385073,0.04141764660254595,0.15842001667259076,0.5065145118639731,0.010192337809218981,0.0417716679332846,0.8037483857437594,0.9899161568466852,0.03572642689378761,0.44707742624514046,0.00987700316445514,0.5070157094363508,0.1245107444235414,10.363198461226302,1.3630137626584784,0.00992338870948145,0.029870733136319966,0.13742011614463143,0.12332845955932652,0.07919682616302079,0.06782754912378075,1.3180950597681442,0.10995288975749404,0.30327096603931153,0.3474,0.0,0.0,0.0005238707846004253,4.504860228440523e-05,5.562642610671914e-09,0.014145154379660723,0.3497,0.3561,0.3494,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"rolling, slab",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Piceance,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.04343750178913693,0.20989323834553902,0.05327781677314973,0.18711785708346151,0.7218136302546811,0.00975523406405789,0.043014592368208364,0.9021181965368866,0.9675413908426213,0.020283419979769568,0.5243742633322945,0.009908845941897589,0.5192607461679087,0.11988499399783531,9.617688466545154,1.2879662112294448,0.009986873012185432,0.02968989699180482,0.0909558561303748,0.06483506383534283,0.08570192950374479,0.0912868950107285,1.2134172967177133,0.11036774920977233,0.33103647812215714,0.4247,0.0,0.0,0.0005866897779883949,4.973066824757188e-05,5.659001169140019e-09,0.015993957662448724,0.4274,0.4351,0.4272,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"rolling, slab",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Piceance,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.04307057172396683,0.15778414100461813,0.048678488047198404,0.2964974647677008,0.610952246907787,0.009516877975982187,0.03339533333960742,0.7519900271450424,0.9621752756496537,0.045983491667688114,0.6140992923139329,0.009595108717866079,0.5160347916034745,0.12039208249909054,10.25914285257587,1.252078796552007,0.010283991879638495,0.0466426580929883,0.07897794831635305,0.13250476857651095,0.07171133320937127,0.0828460305802569,0.9941221193079812,0.12665890922131792,0.36585525814159536,0.3937,0.0,0.0,0.0005415195812781462,4.771550783725299e-05,5.5996368580430085e-09,0.014491001649874885,0.3962,0.403,0.3959,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"rolling, slab",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Piceance,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.06959066573797001,0.1847946380118825,0.04760237564721946,0.14792383118057684,0.855830219739603,0.009869373696643608,0.039040911788459635,0.9628303775974938,0.9488430862901949,0.015486178093625833,0.5056850253043029,0.00964359101886187,0.49452804210458845,0.12064899360224746,9.43104861381534,1.2649599309765645,0.009989294258574295,0.03317974095675428,0.1907830974722086,0.13615653219737983,0.09681805598164658,0.04999268896494261,1.3028910617124878,0.11739414829890557,0.3820491045556078,0.47,0.0,0.0,0.0006077329209961489,5.202916931371294e-05,5.615046054105566e-09,0.016690733216245247,0.473,0.4814,0.4727,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"rolling, slab",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Piceance,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.07498954134317593,0.1766817167156787,0.05543170167934605,0.26940405790892547,0.818540701405457,0.009584449339695555,0.03398522033895839,0.9515501654389465,0.935260230630807,0.012846151582010489,0.5389542064979245,0.010121177345115633,0.5199243833934681,0.11521631348868444,9.861878863939534,1.2862701797710716,0.010127641796635502,0.03261754880413109,0.029274178896915092,0.12056085212372104,0.046259125512935706,0.05381420739205475,1.0804341648437412,0.13660800133085133,0.26438631942160784,0.492,0.0,0.0,0.0006424669823784347,5.538874553843682e-05,5.951168047484379e-09,0.017492722599450724,0.4951,0.5039,0.4948,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"rolling, slab",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Piceance,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.03946046034338488,0.22447392787507703,0.0548650121547211,0.1481512710793112,0.6788059740223891,0.009868738335587969,0.03531383754088532,0.8809587582097285,0.9326062486160344,0.0408260987491466,0.5691507462445176,0.010081768574292561,0.49660984719426954,0.12496047231832642,9.487478625981964,1.3594567248728067,0.009934220108085987,0.028735806050173472,0.1741520288664412,0.0968773920636774,0.07143255816661684,0.05142109470455168,1.0248860499714176,0.1197437488158911,0.28275931766615797,0.4743,0.0,0.0,0.0006081880763481443,5.185105589356758e-05,5.792487429821265e-09,0.016459111603133535,0.4772,0.4855,0.4769,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.0780197006021645,0.19537942888208984,0.057290064761810144,0.19167011110029405,0.5490884280963044,0.009586289732415059,0.03480926300192498,0.9648918510961709,0.9312866127081153,0.03733126677357053,0.5317491547338197,0.010051755659549444,0.4936906405564211,0.11424851690835591,9.450076466914728,1.3467788330517674,0.010201527085759,0.02714743034602637,0.11109838201214722,0.09130141901109869,0.04672306621705623,0.06419848974137603,0.9032304457714813,0.13142990964921925,0.3324323274369435,0.9919,0.0,0.0,0.0019354176523546536,0.00012479616725475984,1.3329412763856491e-08,0.046813635022076396,0.998,1.0143,0.997,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.07004601240901692,0.200645509399797,0.05453308513078568,0.1727467521009584,0.9506280214324342,0.00982459244335395,0.038692678326259174,0.992818340823973,0.9719378752951643,0.03772498629250884,0.6704265365398174,0.010101745623737555,0.5082434179471674,0.114975310338575,10.109250992324887,1.3446077158551695,0.010053982818289672,0.030526070346708428,0.17077799267810195,0.05852924457132217,0.0520558044943533,0.074947516094789,1.2042951324493978,0.14189662299780859,0.26812769241041157,1.063,0.0,0.0,0.0020602182963535107,0.00013244327056016438,1.3828202063445361e-08,0.05035604204335318,1.0696,1.0872,1.0685,mca
