"elec_steel_fab","elec_rolling_hss","steel_sheet","elec_steel_rolling","steel_slab_toHSS","elec_EAF","iron_forEAF","elec_DRI","natgas_DRI","elec_BOF","iron_forBOF","elec","coal","fabrication..hollow.section.wf","fabrication..hollow.section.elec","fabrication..hollow.section.trans_co2","rolling..hollow.sections.elec","rolling..hollow.sections.heat","rolling..hollow.sections.trans_co2","rolling..slab.elec","rolling..slab.heat","steelmaking..electric.arc.furnace.scrap_pct","steelmaking..electric.arc.furnace.wf","steelmaking..electric.arc.furnace.kWh_EAF","steelmaking..electric.arc.furnace.trans_co2","ironmaking..direct.reduction..MIDREX.co2_kg","ironmaking..direct.reduction..MIDREX.elec","ironmaking..direct.reduction..MIDREX.ng_mj","ironmaking..direct.reduction..MIDREX.ore_kg","ironmaking..direct.reduction..MIDREX.trans_co2","steelmaking..basic.oxygen.converter.elec","steelmaking..basic.oxygen.converter.scrap_pct","steelmaking..basic.oxygen.converter.wf","steelmaking..basic.oxygen.converter.co2_kg","ironmaking..blast.furnace.elec","ironmaking..blast.furnace.co2_kg","sintering.co2_kg","coking.co2_kg","gwp","gwp_be","gep_bu","ap","ep","odp","pocp","gwp_AR5","gwp_EF2","gwp_CML","sim_type","index"
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - California Independent System Operator - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA","natural gas extraction and processing - Appalachian","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Interior, BIT, Surface",0.0496057504175836,0.186902044719358,0.0474965347398894,0.158191783333938,0.682261159573173,0.00969939510558017,0.0392953623227262,0.901429345086548,0.913191735342335,0.028053823282714,0.572990527429078,0.010086159108612,0.514297737075675,0.120414199211022,10.2290944114613,1.3302643323385,0.0100810586208163,0.032538370346658,0.162348228715291,0.136542748824175,0.0833485281080611,0.0615906144785344,1.11107302401778,0.35218244369866,0.148529725696287,0.8262,0,0,0.001730325864051,0.00010120668621934,6.45485633686941e-09,0.045321310169501,NA,NA,NA,"mca",1766
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - California Independent System Operator - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA","natural gas extraction and processing - Appalachian","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Interior, BIT, Surface",0.074235567074844,0.193461511138048,0.0400637762877765,0.215139950065301,0.607565309120891,0.0103034418110696,0.0384147633551791,0.79277316733688,0.944931685776994,0.0390774233899081,0.506375607013167,0.00978833324778404,0.516093924494984,0.115388209021874,9.9053417275181,1.31872089301085,0.0101637229275864,0.031329584743382,0.188167060018977,0.0622387315146611,0.0563122274802398,0.0911083111180427,0.968160101012672,0.306135977382062,0.155796142484797,0.7747,0,0,0.00163157277738805,9.59048983812977e-05,6.12459432902898e-09,0.0433540850034759,NA,NA,NA,"mca",1767
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - California Independent System Operator - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA","natural gas extraction and processing - Appalachian","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Interior, BIT, Surface",0.0761415497262253,0.212420335041567,0.0544631327527679,0.137439883745373,1.03594170483898,0.00993463436120108,0.0369268471320196,0.866247717731088,0.944831422757421,0.0401602107763021,0.50168437677485,0.00998892426722239,0.496829477180786,0.115110414415138,9.95796051558624,1.24813857912158,0.00971038635776235,0.042078418639689,0.22285087606334,0.0864295244160828,0.0395843172607527,0.065870312758772,1.07633967586914,0.249164265737035,0.14490838330039,0.8039,0,0,0.00164530383960624,9.66772730403458e-05,6.05792098340316e-09,0.0433682634176762,NA,NA,NA,"mca",1768
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - California Independent System Operator - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA","natural gas extraction and processing - Appalachian","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Interior, BIT, Surface",0.0740235075513929,0.199548733555252,0.0515667136686444,0.3021498105982,0.581344691020086,0.0103482141173854,0.0384777834251927,0.90180277502862,0.982296937637647,0.0384955681099068,0.574855980840905,0.00990485972949496,0.508384379871649,0.124940272146479,9.63513361242362,1.28121197966602,0.00967363249868293,0.0392781135281424,0.175786643826374,0.119961840627531,0.11229862239783,0.0772650370236901,1.064932788883,0.304008696878419,0.131037089988808,0.8431,0,0,0.00180706944916037,0.000105713507458445,6.7920924117318e-09,0.0483291561009556,NA,NA,NA,"mca",1769
"Electricity; at grid; consumption mix - Bonneville Power Administration - BA","Electricity; at grid; consumption mix - Portland General Electric Company - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - Fort Worth","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - New York Independent System Operator - BA","coal extraction and processing - Central Interior, BIT, Surface",0.0757491805252372,0.190395628490615,0.0580348966658937,0.112159278803033,0.538831535744373,0.00955907150852843,0.035706916628173,0.781127253544208,0.936820946848139,0.0460626138783531,0.402980750818876,0.0102618605298788,0.48282494342344,0.124129386120945,10.3548924306928,1.35276777000924,0.0102330461222689,0.0303454785925746,0.0387271822468532,0.0755939222079873,0.0946530220684084,0.0835957893455294,0.835934087373239,0.333514623595352,0.123714237248914,0.5988,0,0,0.000894403711704928,5.06901328413833e-05,4.2325993555973e-09,0.0201385386939381,NA,NA,NA,"mca",1770
"Electricity; at grid; consumption mix - Bonneville Power Administration - BA","Electricity; at grid; consumption mix - Portland General Electric Company - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - Fort Worth","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - New York Independent System Operator - BA","coal extraction and processing - Central Interior, BIT, Surface",0.071558832616157,0.22548499951624,0.0521922990718628,0.184690620417992,0.785745655946467,0.0100849516459361,0.0358998745430608,0.891649179829571,0.973666275588066,0.0145567610142184,0.446285735568551,0.0104461511336796,0.527789228528299,0.125553220742305,9.98274473977309,1.34297586894833,0.00953607580742063,0.0289851180899345,0.0447980674492434,0.0595242171921441,0.0591662533464244,0.0667986826527141,1.45907028078081,0.303892108550317,0.146175999881612,0.6186,0,0,0.00100473358489687,5.83065697606708e-05,4.55127943757688e-09,0.0234974516117947,NA,NA,NA,"mca",1771
"Electricity; at grid; consumption mix - Bonneville Power Administration - BA","Electricity; at grid; consumption mix - Portland General Electric Company - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - Fort Worth","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - New York Independent System Operator - BA","coal extraction and processing - Central Interior, BIT, Surface",0.0632324105722358,0.197434650176919,0.0572140485179217,0.196756432003888,0.783027904088544,0.0101354053593481,0.0351487179508135,0.892858487402,0.945760877115013,0.0274921730079916,0.41573150741564,0.0100293270936945,0.502865111752306,0.118960293032994,10.3885590820326,1.28035526691717,0.00967170636648979,0.0271785261896086,0.210120831794651,0.148595244754752,0.0451239310425516,0.0984992140752852,1.34926201245654,0.456256771651048,0.147094524841658,0.672,0,0,0.00098801839603721,5.73467802422893e-05,4.37255709176763e-09,0.0232672087318835,NA,NA,NA,"mca",1772
"Electricity; at grid; consumption mix - Bonneville Power Administration - BA","Electricity; at grid; consumption mix - Portland General Electric Company - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - Fort Worth","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - New York Independent System Operator - BA","coal extraction and processing - Central Interior, BIT, Surface",0.0131312099781989,0.180715034207,0.0515008624451826,0.156719621663442,0.859719888880858,0.0100418410835886,0.032517693642338,0.785270097802786,0.966184017708903,0.0390444472126821,0.377166633977719,0.0103978044001154,0.525572127588764,0.117796847755809,10.1552181208035,1.35305960580792,0.00955200556383592,0.0413917908773861,0.254739563900389,0.0706636520149515,0.0781618106537784,0.0434106306650585,1.14337562844791,0.339411328393239,0.109611377007208,0.5413,0,0,0.000843594388600575,4.92150040025686e-05,3.68956241913918e-09,0.0199969875881002,NA,NA,NA,"mca",1773
"Electricity; at grid; consumption mix - Bonneville Power Administration - BA","Electricity; at grid; consumption mix - Portland General Electric Company - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - Fort Worth","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - New York Independent System Operator - BA","coal extraction and processing - Central Interior, BIT, Surface",0.0752076431109167,0.178047356693218,0.0478313480073389,0.178515730521951,0.889601736695039,0.0100908431917413,0.0404804537346413,0.834615830562985,0.95776177570921,0.0272044554936613,0.467952350199535,0.00987080731616484,0.508815865661412,0.119407219777897,10.0248060678418,1.24681196350129,0.0101704867385674,0.0443553243225066,0.0827210075422994,0.0718228729662196,0.0400902706580854,0.106244591027466,0.959373331000212,0.341199838059008,0.117245748404278,0.645,0,0,0.00104997068392785,6.01968983799517e-05,4.73798873870213e-09,0.0243160985282225,NA,NA,NA,"mca",1774
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - ISO-NE - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - El Paso Electric Company - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - Gulf","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, BIT, Surface",0.0372042510887789,0.218672228579487,0.0438441675123027,0.245497914590697,0.65792091616125,0.0103722739895308,0.0417483640466517,0.826929525846261,0.959786902762531,0.0322314728317098,0.47072138748215,0.0103730037567248,0.497615163231809,0.124289382090017,9.81847266411434,1.35166156526073,0.00978527664497233,0.0432934696975633,0.200571656539566,0.125985339353893,0.0641030694035417,0.101387149556351,1.14368395283904,0.332394518211353,0.146694620638798,0.818,0,0,0.00157651701959394,0.000101980262798835,6.24502366955137e-09,0.0453743043623168,NA,NA,NA,"mca",1775
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - ISO-NE - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - El Paso Electric Company - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - Gulf","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, BIT, Surface",0.0572258766269856,0.202659712788388,0.0495205739623797,0.155793927566848,0.549712380567187,0.00993706746003037,0.0404709388740244,0.899477027715589,0.989283290344716,0.045932045016859,0.397972836350568,0.0103820292827273,0.513894033844164,0.115066167060168,9.75545705775899,1.25883055187663,0.0101171694306122,0.0291684001175051,0.0624331728495446,0.0615149740179027,0.117295671164793,0.096125185388157,1.33442793532599,0.413911560995002,0.151522550640127,0.7047,0,0,0.00132607058041112,8.47902148512428e-05,5.14634157811811e-09,0.0378826150427533,NA,NA,NA,"mca",1776
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - ISO-NE - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - El Paso Electric Company - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - Gulf","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, BIT, Surface",0.0640772193889734,0.166839357526124,0.0460620409650614,0.164143821978358,0.744438187485458,0.0100720216828039,0.0377017746062898,0.940570681740845,0.978089018821227,0.0237662526449571,0.466351718523505,0.00989351893100116,0.520777567831099,0.115078268051658,9.52293508567987,1.2817441724089,0.0098468324068161,0.0425611044789674,0.200635871146914,0.0527484537976565,0.0395281077797665,0.0857601401797363,0.874352229087078,0.4310344072811,0.135591492894458,0.7637,0,0,0.00142517342733694,9.25952531426128e-05,5.34950957098308e-09,0.0416318954463468,NA,NA,NA,"mca",1777
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - ISO-NE - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - El Paso Electric Company - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - Gulf","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, BIT, Surface",0.0347814960805571,0.184480623668815,0.0432018949111545,0.181839909381008,0.391224320470114,0.0103505649252372,0.0432165080149127,0.865512988550416,0.940338056749874,0.0464067966954276,0.395974184487542,0.0103243165399247,0.502225934802977,0.119275383372966,9.43518873392366,1.29687094320182,0.0103193417653065,0.0353472760464763,0.140917173506465,0.0907337676790874,0.081961645613913,0.0363609738289265,1.20017442787443,0.25958448768233,0.152181554110453,0.716,0,0,0.00138181976927417,8.89084757551234e-05,5.1703485649753e-09,0.0399715325812308,NA,NA,NA,"mca",1778
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - ISO-NE - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - El Paso Electric Company - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - Gulf","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, BIT, Surface",0.0690946224917426,0.182216266557626,0.0584738523274429,0.304390171457916,0.469296891550568,0.0102013424810883,0.0322300463456463,0.914723964143019,0.92289167234386,0.0210228009939813,0.477584551832739,0.0104437013200386,0.505209476080033,0.114853862949761,9.53690258808573,1.33474674331505,0.00985652767954743,0.0346408093252648,0.129995334774917,0.109883911407738,0.0666313320971451,0.0809883004163376,0.945490478387072,0.287191721939596,0.10739626673425,0.8774,0,0,0.0016515188569693,0.000108793696889593,6.52792177601313e-09,0.0483750631633716,NA,NA,NA,"mca",1779
"Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","natural gas extraction and processing - Green River","Electricity; at grid; consumption mix - Duke Energy Carolinas - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.0669446080414082,0.18151379125006,0.0552672778048056,0.184448241622939,0.557520131615197,0.0103260864884194,0.03276113481152,1.00062075625186,0.94112469146084,0.0164712959426689,0.475569774283099,0.00978603635235593,0.493798104597639,0.11474262857664,10.1599002071454,1.32498647946902,0.0103789191059702,0.0305649401538124,0.163181188769603,0.12165590207598,0.047297695431659,0.0333783897203012,1.27442833179088,0.377039563362742,0.127137906162731,0.8805,0,0,0.00146421249852793,8.29528908065532e-05,9.68807234136565e-09,0.0353151541550319,NA,NA,NA,"mca",1780
"Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","natural gas extraction and processing - Green River","Electricity; at grid; consumption mix - Duke Energy Carolinas - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.058615101549984,0.170315184405913,0.0478295026343147,0.196249840098191,1.13144413617696,0.00986888342589208,0.032295955011969,0.890861487004563,0.980453994634648,0.0225292731470928,0.485384276694708,0.0100533201869659,0.506574098855516,0.12462997776496,9.49793764797001,1.31756941882587,0.0104793138090517,0.0283133852960769,0.236155485847753,0.107223024283339,0.0580279731326255,0.064380825951647,0.866555049578552,0.358192741585719,0.126649568397503,0.8768,0,0,0.00149132910732876,8.46923570630322e-05,9.70348099756937e-09,0.0361120950060172,NA,NA,NA,"mca",1781
"Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","natural gas extraction and processing - Green River","Electricity; at grid; consumption mix - Duke Energy Carolinas - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.0739558810277719,0.175907825521007,0.0448299642129904,0.273924286100234,0.883900149461107,0.0100045545768873,0.0420070510492783,0.956415680856232,0.934521273182863,0.0350585665812846,0.432656673257193,0.0100632776459129,0.492547868233854,0.11497380950875,9.90534351629588,1.29189476626402,0.00959046384450662,0.0260762500177728,0.0781595544183649,0.0530980844944326,0.084364617302675,0.0980986080254134,1.0706124100739,0.462110488711456,0.108619235154227,0.9437,0,0,0.00165139603516317,9.18912025027962e-05,1.09347092938553e-08,0.0392224430505435,NA,NA,NA,"mca",1782
"Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","natural gas extraction and processing - Green River","Electricity; at grid; consumption mix - Duke Energy Carolinas - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.0345307959212224,0.197741686256438,0.055208395310033,0.226929207239936,0.899201027015421,0.0101320031476629,0.0407408825538191,0.794607930226418,0.98639443134884,0.0206082041478201,0.636515652862658,0.0100110601603581,0.499287644777274,0.114436205479778,9.5862052830101,1.36297627990829,0.00991408437356914,0.0291935357216562,0.156628083042796,0.0536068013513588,0.0696158485073682,0.068621503090008,1.138406841372,0.338195822363847,0.121910424495736,0.9889,0,0,0.00169456545076314,9.53381999288547e-05,1.16158138300085e-08,0.0401314290997734,NA,NA,NA,"mca",1783
"Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","natural gas extraction and processing - Green River","Electricity; at grid; consumption mix - Duke Energy Carolinas - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.0503597507394366,0.185599213003828,0.0561093279153815,0.14809188196203,0.782707128462925,0.009769121244643,0.0429009197771617,0.834046023586812,0.978632714469587,0.0298420562269664,0.496609112599684,0.0104909283836178,0.491611440173229,0.125115941365099,9.40945091014853,1.3048930115591,0.0101487535709273,0.0280885599021446,0.246852850331234,0.120381527321329,0.0602906916769526,0.0991085343442882,1.32143227555366,0.351482733272037,0.107940905286656,0.8448,0,0,0.00139230900954005,7.90423638412919e-05,9.36839181782394e-09,0.0335339444491995,NA,NA,NA,"mca",1784
"Electricity; at grid; consumption mix - California Independent System Operator - BA","Electricity; at grid; consumption mix - Southwest Power Pool - BA","steel, crude","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - California Independent System Operator - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Duke Energy Carolinas - BA","natural gas extraction and processing - Appalachian","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.0562423195601571,0.200920182807851,0.0578063575289066,0.231449133594063,0.846396672796264,0.00969610543105689,0.0413719942284441,0.874888327821671,0.972420802097121,0.0233357635385909,0.587463574708362,0.00985375205444207,0.517748950558378,0.120586820662642,9.52207142961631,1.355154268546,0.00977736449758767,0.0270364559567119,0.141369942298333,0.0744707339494981,0.0619061284075168,0.0957170550969824,0.818295194576853,0.346171849524131,0.12124924311857,2.4469,0,0,0.00064090903076507,3.62651664821347e-05,3.88544791217741e-09,0.0161955913579804,NA,NA,NA,"mca",1785
"Electricity; at grid; consumption mix - California Independent System Operator - BA","Electricity; at grid; consumption mix - Southwest Power Pool - BA","steel, crude","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - California Independent System Operator - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Duke Energy Carolinas - BA","natural gas extraction and processing - Appalachian","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.0662761321205189,0.177362987860223,0.0448068834504291,0.159795679473396,0.719593886063497,0.0104480753667005,0.0443996766733239,0.919892323751243,0.926073827264739,0.0412227011264525,0.402097533419695,0.00990309857572469,0.516393566218025,0.118267812276843,10.1998456191949,1.34141716175118,0.00974875294726145,0.0314120405866134,0.0248477445643016,0.0895952620354966,0.0906353730090354,0.105547268647859,1.100846249991,0.240759055872297,0.1236125786687,2.3874,0,0,0.000492467464753121,2.85955795569446e-05,2.77801918377229e-09,0.0130327025149171,NA,NA,NA,"mca",1786
"Electricity; at grid; consumption mix - California Independent System Operator - BA","Electricity; at grid; consumption mix - Southwest Power Pool - BA","steel, crude","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - California Independent System Operator - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Duke Energy Carolinas - BA","natural gas extraction and processing - Appalachian","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.0256990908990108,0.203415324517172,0.054082991806706,0.101959717443631,1.03656712347883,0.0104252534011595,0.0397190781391586,0.922753720034612,0.963227586458068,0.032545588029036,0.498475266341702,0.00974687329703253,0.520345936763493,0.116231413336246,9.79584314033741,1.24420070084085,0.00967047655905407,0.0249006202519053,0.170377492082012,0.0560003175888682,0.0575815869861251,0.108901911538096,1.30266724335843,0.343690648579849,0.12522075172944,2.3028,0,0,0.000445384719043025,2.78788624262124e-05,1.88302963899676e-09,0.013355493273304,NA,NA,NA,"mca",1787
