elec_rolling_sheet,elec_galv_co,elec_rolling_slab,steel_toCoil,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, sheet.wf","fabrication, sheet.elec","fabrication, sheet.trans_co2","galvanizing, continuous.elec","galvanizing, continuous.w_zinc","galvanizing, continuous.w_steel","galvanizing, continuous.trans_co2","rolling, coil.elec","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.0273502421761049,0.040683542257053014,0.08849595092959563,0.32720676027438855,0.472,2.97,0.010217628502852667,0.13027349963658671,0.0408879562538798,0.9148033075135372,0.7257774279044769,0.04726863595351757,0.43119791681899144,0.010181970448138757,0.5213803427495098,0.12300105804232336,10.364714848936183,1.3226694580814682,0.009816799207041853,0.028941453284757036,0.1749968753985005,0.057193616646738145,0.06854475489340157,0.09813365447686541,1.0912586199311338,0.1352989380989699,0.3771518581498188,1.0831,0.0,0.0,0.0015626150398034538,0.00011782340550424994,1.1387625697714145e-08,0.03996313640745496,1.0943,1.1057,1.0883,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.022351084477814497,0.0448770645017405,0.0471478490620771,0.3682371689271152,0.275,4.76,0.010477642638347735,0.13342553470780993,0.04483070246752778,0.8501387864221758,0.557678915426526,0.013401420682882135,0.5661777298735506,0.010265213713591305,0.4878241036941466,0.12130687354426656,10.218175613917325,1.2372279111245055,0.010003140764198159,0.04927242487868319,0.14674013768596686,0.05717465773391344,0.06655336522010089,0.08483759553096878,1.1492497761608822,0.11076214502966635,0.2657570804977453,1.1789,0.0,0.0,0.0020302720643712007,0.00015238836661883673,1.3086639820606657e-08,0.05327679146469273,1.1935,1.2084,1.1858,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.036864656192377256,0.04049142570989574,0.023403092379143613,0.32566691650688173,0.275,3.57,0.0103753545090756,0.1312224663303603,0.04373735782321628,0.7808077072805659,0.5568575252526544,0.037750103335657384,0.5329826468533505,0.009841156439230487,0.5087246860419338,0.11819924788316742,9.934736842560143,1.3331510141095853,0.010198151348562818,0.034559348475544635,0.28821035885949436,0.08666846949503754,0.055194246699349345,0.04802742100466986,1.2080073736144743,0.13068639446043528,0.30933145657690647,1.1789,0.0,0.0,0.0019460623271029987,0.00014812671317440568,1.2793859541943493e-08,0.05127212408758173,1.1928,1.2069,1.1854,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.024264799651816132,0.043169810265404,0.07395903122722043,0.336277055111713,0.275,3.57,0.010254596942194218,0.14373888581609937,0.0384012686279783,0.7809142361969948,0.5817316240963937,0.028203053116344627,0.531286847228449,0.01015583560074218,0.5225253322768666,0.11714163126179235,9.813392102012044,1.2934428178460706,0.00951248530805753,0.019915545814601237,0.17962346177766053,0.13496491838356006,0.08639941310113085,0.07837661038734214,1.2360136695749144,0.12056476815688964,0.3879419787795957,1.1583,0.0,0.0,0.0018977010951350824,0.00014380187303061496,1.2650698421278189e-08,0.04968220704395404,1.1718,1.1855,1.1646,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.025472618338681238,0.04341383726343525,0.18013520896638446,0.360745953862473,0.183,2.97,0.010201430328947788,0.14013325025579138,0.041866641484720246,0.8965795860989495,0.6603777125221971,0.041711683747800536,0.541199795189363,0.01032458436620009,0.50086572211794,0.1258198489291973,9.70974199052974,1.2895066051826376,0.00988019670609788,0.034768622369895696,0.14795643452330515,0.08341849367966099,0.05740497381000057,0.06235237451869441,1.1350091393721597,0.11611750445796394,0.30807436268467614,1.1123,0.0,0.0,0.001877944813448299,0.00014114843248455794,1.2807666076783167e-08,0.0486357404464007,1.1257,1.1392,1.1185,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.04262370932530158,0.04375276497446136,0.11727051966154722,0.3610070392892981,0.472,3.57,0.009573345108483436,0.14818523130893613,0.03484115620763015,0.7292652227941713,0.5169482761842606,0.041181746690379106,0.5295887283889633,0.010404422427713845,0.48962047461219693,0.12507378077221784,9.90561602911339,1.3514223021190377,0.010171209259904305,0.028604836469430895,0.26264450204316164,0.0738683470612498,0.047469380573749796,0.07184490360503613,0.9202199474221862,0.12496115703775287,0.5128331174094516,1.2678,0.0,0.0,0.001981165943692363,0.00014926559403223815,1.28208821642555e-08,0.051768006680893236,1.282,1.2963,1.2744,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.03443933526072467,0.04812256706318185,0.0335872378002934,0.3002374601054179,0.275,3.57,0.010167390160129929,0.12991433215382486,0.036374944230864514,0.9288103490936522,0.5771447845895364,0.043710001619568895,0.5054587609487289,0.010101441233812226,0.5240074818960626,0.12141438429124296,10.235726522526965,1.2736764079852678,0.009709026733139942,0.025879468900434157,0.19371152392205754,0.08076204419098235,0.08785459257883292,0.08041192332186156,1.254753376275765,0.12966529202615082,0.44872376476025805,1.1534,0.0,0.0,0.0018882807977939988,0.00014414956997059632,1.2418473731771559e-08,0.050077700272209306,1.1671,1.1809,1.1598,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.03739229440858621,0.04794028548530342,0.099835080744604,0.2990160800471148,0.472,5.96,0.010450375728075088,0.13952662027295215,0.03770646392783106,0.9494292795495656,0.5157826200060669,0.03837353228759481,0.5346521826755773,0.010077044711471623,0.4867188837765564,0.12480182003009356,9.620735701068083,1.3076746777840336,0.010101462598382143,0.023978005353651535,0.25536494155130235,0.09445769619845354,0.07668924166710198,0.05775203599042816,0.9160463853316174,0.11922934121314878,0.34229169557210115,1.202,0.0,0.0,0.0019858722200807068,0.00015192782681574174,1.2734906372772134e-08,0.05287357101778951,1.2163,1.2308,1.2087,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Imperial Irrigation District - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Import, BIT, Underground",0.01730047483484487,0.044963202092468096,0.09306557528238549,0.35245641017001383,0.275,2.97,0.010495156219221778,0.1420098300255424,0.03970483579236757,0.7793879145395949,0.5668437646650792,0.030285810124738112,0.42101114129566336,0.010338513715529307,0.525387297382875,0.12359391548678997,9.78990513425988,1.277686146611744,0.009612885097124872,0.028504921976283026,0.13342594443549718,0.05051632274796411,0.053434406271962845,0.08748729641117954,0.9563064966599865,0.1127574925065232,0.32352817444882853,2.2227,0.0,0.0,0.0019106547769832797,0.00013739928619429734,1.643317330783407e-08,0.03841911344263213,2.2625,2.3067,2.2433,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Imperial Irrigation District - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Import, BIT, Underground",0.04322191633389503,0.05041854088599972,0.14814879374976286,0.3700316774457546,0.472,3.57,0.01034504952792679,0.13445476808701717,0.042583403061281916,0.8081667109839963,0.5904653993924796,0.026696360580480298,0.5412929584533857,0.0103912464845789,0.5031714908038832,0.12120797881508857,10.205871462645591,1.3430438400973486,0.009802676482640167,0.0493740975802027,0.11197536081447734,0.05961419197390139,0.07188906032538345,0.09028338580088635,1.2884664291711307,0.12102453705238242,0.4814532152023926,2.7766,0.0,0.0,0.0019718447056413005,0.00014097776721788363,1.6793712802106378e-08,0.039555783265653476,2.8174,2.8628,2.7978,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Imperial Irrigation District - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Import, BIT, Underground",0.022147867147401943,0.04915307477861688,0.205959741647573,0.402544278561359,0.275,3.57,0.009949291239531236,0.14169876672689247,0.032475516840817245,0.8266847428774405,0.6765430641436876,0.043070642601142226,0.6007626440981776,0.010082709903161067,0.49712893968653377,0.11443958745582401,9.614855309650936,1.3364345177337433,0.00956959464184589,0.03617499385176497,0.13464590750764077,0.12861913333984626,0.07403530701258827,0.06250017381034903,1.0079511423073806,0.13605358882441157,0.31953223596284064,2.4222,0.0,0.0,0.002045983843750338,0.00014731120979185662,1.728867831830378e-08,0.04118483915048505,2.4654,2.5136,2.4446,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Imperial Irrigation District - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Import, BIT, Underground",0.04256290389314749,0.04046394905084238,0.17702789081865986,0.30168303066350416,0.472,5.96,0.009688751520396924,0.13307686338547708,0.038195585271134695,0.9338627326457132,0.6116810881005836,0.01110181952866777,0.49054270073405115,0.010400769712561236,0.5104963118436071,0.11502570100240422,9.73165561895942,1.278495211035456,0.009977249535913309,0.02811995728737327,0.09973945903587794,0.1208543362007543,0.077394865972866,0.07764882020030581,1.2750605873245395,0.12813569368811759,0.46206137691133803,2.8907,0.0,0.0,0.00202833065882622,0.00014863685642424752,1.7251650288562922e-08,0.04134053276560857,2.9353,2.9849,2.9139,mca
